Year,PipeID,Action,Cost,Priority_Score,Condition_Before
3,MH-4-057_MH-4-056,Lining,3455.8652513,71.25,1.0
3,MH-2-045_MH-2-044,Lining,8621.575543,71.25,1.0
3,MH-4-044_MH-4-043,Lining,4527.8811011,71.25,1.0
3,MH-2-023_MH-2-022,Cleaning,1527.5885784,0.17301948928974492,3.738602803945012
3,MH-2-024_MH-2-023,Cleaning,1851.6350168,0.16162748954367626,3.746466115170237
3,MH-3-001_MH-2-001,Cleaning,3045.0589528,0.15992175583471743,3.747671969046209
3,MH-3-053_MH-3-052,Cleaning,931.4172312,0.15891625433729872,3.7483864288104107
3,MH-1-011_MH-1-010,Cleaning,1659.3724736,0.1588572548899897,3.7484284352522077
3,MH-3-022_MH-3-012,Cleaning,1006.6686,0.14571626277290398,3.7580286709538724
3,MH-2-033_MH-2-032,Cleaning,2301.0685968,0.12307222897579706,3.7758662134039636
3,MH-3-059_MH-3-053,Cleaning,262.41029104,0.1154126868987683,3.7823362146935313
3,MH-2-002_MH-2-001,Cleaning,2913.9137536,0.11449410869420043,3.7831289121263634
3,MH-3-039_MH-3-038,Cleaning,1311.7593608,0.10660399839365742,3.5035691209801683
3,MH-3-026_MH-3-025,Cleaning,779.16673312,0.09760202016995752,3.521371553168235
3,MH-1-005_MH-1-004,Cleaning,1170.2517512,0.09201501607762055,3.8038211373672732
3,MH-2-016_MH-2-015,Cleaning,3020.1781352,0.09004304152308205,3.8057707799245906
3,MH-3-048_MH-3-047,Cleaning,1675.2133464,0.08606616138643809,3.809779042294363
3,MH-5-052_MH-5-051,Cleaning,116.50497208,0.08411338283464645,3.811786367908425
3,MH-3-060_MH-3-059,Cleaning,2402.9231736,0.0839276229801939,3.8119787080831142
3,MH-2-054_MH-2-053,Cleaning,733.9193872,0.07518655078986546,3.8213218139229013
3,MH-2-015_MH-2-014,Cleaning,3022.7211864,0.06973717942470083,3.827464726945101
3,MH-2-035_MH-2-034,Cleaning,1186.3456816,0.06634477291310566,3.831427972773899
3,MH-1-012_MH-1-011,Repair,384.31205379,0.06279593230824208,2.783395673656313
4,MH-2-044_MH-2-043,Lining,19100.056205999997,71.25,1.0
4,MH-4-055_MH-4-054,Lining,5970.7688306,71.25,1.0
4,MH-4-054_MH-4-052,Lining,18528.612052999997,71.25,1.0
4,MH-5-027_MH-5-026,Lining,8075.1335070000005,71.25,1.0
4,MH-5-045_MH-5-044,Lining,27575.485343,71.25,1.0
4,MH-5-063_MH-5-062,Lining,9291.750713,71.25,1.0
4,MH-2-001_MH-1-001,Lining,18104.763593000003,71.24999999999999,1.0
4,MH-2-017_MH-2-016,Lining,25920.68262,71.24999999999999,1.0
4,MH-2-018_MH-2-017,Lining,16977.158478,71.24999999999999,1.0
4,MH-2-032_MH-2-031,Lining,19338.692933,71.24999999999999,1.0
4,MH-2-026_MH-2-025,Lining,11263.141491,71.24999999999999,1.0
4,MH-2-022_MH-2-021,Lining,20971.332571,71.24999999999999,1.0
4,MH-3-032_MH-3-031,Lining,7647.922765,71.24999999999999,1.0
4,MH-2-052_MH-2-051,Lining,3699.5469959,71.24999999999999,1.0
4,MH-2-045_MH-2-044,Cleaning,985.3229192,0.24960943817063808,3.692516031072534
4,MH-2-023_MH-2-022,Cleaning,1527.5885784,0.17301948928974492,3.738602803945012
4,MH-2-024_MH-2-023,Cleaning,1851.6350168,0.16162748954367626,3.746466115170237
4,MH-3-001_MH-2-001,Cleaning,3045.0589528,0.15992175583471743,3.747671969046209
4,MH-3-053_MH-3-052,Cleaning,931.4172312,0.15891625433729872,3.7483864288104107
4,MH-1-011_MH-1-010,Cleaning,1659.3724736,0.1588572548899897,3.7484284352522077
4,MH-3-022_MH-3-012,Cleaning,1006.6686,0.14571626277290398,3.7580286709538724
4,MH-3-036_MH-3-035,Cleaning,1448.8628416,0.1421396326830607,3.7607306348792493
4,MH-2-041_MH-2-040A,Cleaning,1222.0213368,0.1234214903654375,3.7755769262126795
4,MH-2-033_MH-2-032,Cleaning,2301.0685968,0.12307222897579706,3.7758662134039636
4,MH-6-017_MH-6-016,Cleaning,1765.0055816,0.11969285365772624,3.7786906521982244
4,MH-4-064_MH-4-063,Cleaning,2501.6727736,0.11620486646029998,3.858625519430786
4,MH-3-059_MH-3-053,Cleaning,262.41029104,0.1154126868987683,3.7823362146935313
4,MH-2-051_MH-2-035,Cleaning,777.23214504,0.11487300208360844,3.782801490854212
4,MH-2-002_MH-2-001,Cleaning,2913.9137536,0.11449410869420043,3.7831289121263634
4,MH-3-039_MH-3-038,Cleaning,1311.7593608,0.10660399839365742,3.5035691209801683
4,MH-6-023_MH-6-022,Cleaning,1611.3022904,0.10619671185510002,3.7904646470168326
4,MH-3-026_MH-3-025,Cleaning,779.16673312,0.09760202016995752,3.521371553168235
4,MH-4-057_MH-4-056,Cleaning,394.95602872,0.09640930020647225,3.7995619478284004
4,MH-1-005_MH-1-004,Cleaning,1170.2517512,0.09201501607762055,3.8038211373672732
4,MH-4-056_MH-4-055,Cleaning,384.59263104,0.09168840671775261,3.804142366370976
4,MH-3-017_MH-3-014,Cleaning,1152.934908,0.088407933773056,3.807406168276963
4,MH-5-052_MH-5-051,Cleaning,116.50497208,0.08411338283464645,3.811786367908425
4,MH-4-079_MH-4-007,Cleaning,110.3209804,0.02205869167121734,3.8058729381836764
5,MH-2-034_MH-2-033,Lining,16101.675190999998,71.24999999999999,1.0
5,MH-6-014_MH-6-013,Lining,28947.102512999998,71.24999999999999,1.0
5,MH-3-061_MH-3-060,Lining,25992.582105,71.24999999999999,1.0
5,MH-2-048_MH-2-047,Lining,13583.621947000001,71.24999999999999,1.0
5,MH-2-067_MH-2-066,Lining,5269.2217214,71.24999999999999,1.0
5,MH-6-015_MH-6-014,Lining,15654.046345,71.24999999999999,1.0
5,MH-6-020_MH-6-019,Lining,6452.7523347,71.24999999999999,1.0
5,MH-2-049_MH-2-035,Lining,9622.504752,71.24999999999999,1.0
5,MH-4-062_MH-4-061,Lining,10141.954046,71.24999999999999,1.0
5,MH-4-050_MH-4-049,Lining,13915.920375000002,71.24999999999999,1.0
5,MH-3-069A_MH-3-069,Lining,19554.665011,71.24999999999999,1.0
5,MH-3-021_MH-3-020,Lining,5171.4895561,71.24999999999999,1.0
5,MH-3-015_MH-3-014,Lining,10446.876517,71.24999999999999,1.0
5,MH-2-042_MH-2-041,Lining,16056.077729999999,71.24999999999999,1.0
5,MH-3-047_MH-3-046,Lining,15998.463208000001,71.24999999999999,1.0
5,MH-2-032_MH-2-031,Cleaning,2210.1363352,0.27718527088261163,3.678114678409878
5,MH-2-045_MH-2-044,Cleaning,985.3229192,0.24960943817063808,3.692516031072534
5,MH-2-024_MH-2-023,Cleaning,1851.6350168,0.16162748954367626,3.746466115170237
5,MH-2-044_MH-2-043,Cleaning,2182.8635664,0.16047459384194146,3.747280300664817
5,MH-3-001_MH-2-001,Cleaning,3045.0589528,0.15992175583471743,3.747671969046209
5,MH-3-053_MH-3-052,Cleaning,931.4172312,0.15891625433729872,3.7483864288104107
5,MH-1-011_MH-1-010,Cleaning,1659.3724736,0.1588572548899897,3.7484284352522077
5,MH-3-022_MH-3-012,Cleaning,1006.6686,0.14571626277290398,3.7580286709538724
5,MH-3-036_MH-3-035,Cleaning,1448.8628416,0.1421396326830607,3.7607306348792493
5,MH-2-022_MH-2-021,Cleaning,2396.7237224,0.1356822801167627,3.76571339769523
5,MH-2-041_MH-2-040A,Cleaning,1222.0213368,0.1234214903654375,3.7755769262126795
5,MH-2-033_MH-2-032,Cleaning,2301.0685968,0.12307222897579706,3.7758662134039636
5,MH-6-017_MH-6-016,Cleaning,1765.0055816,0.11969285365772624,3.7786906521982244
5,MH-2-052_MH-2-051,Cleaning,422.80537096,0.118130543724278,3.78001229770171
5,MH-5-049_MH-5-045,Cleaning,2467.2703728,0.11750989053780904,3.772544863645488
5,MH-4-064_MH-4-063,Cleaning,2501.6727736,0.11620486646029998,3.858625519430786
5,MH-3-059_MH-3-053,Cleaning,262.41029104,0.1154126868987683,3.7823362146935313
5,MH-2-051_MH-2-035,Cleaning,777.23214504,0.11487300208360844,3.782801490854212
5,MH-3-039_MH-3-038,Cleaning,1311.7593608,0.10660399839365742,3.5035691209801683
5,MH-4-057_MH-4-056,Cleaning,394.95602872,0.09640930020647225,3.7995619478284004
5,MH-5-052_MH-5-051,Cleaning,116.50497208,0.08411338283464645,3.811786367908425
6,MH-3-014_MH-3-013,Lining,20357.673651,71.24999999999999,1.0
6,MH-3-069_MH-3-068,Lining,26357.90787,71.24999999999999,1.0
6,MH-2-039_MH-2-037,Lining,8898.895922,71.24999999999999,1.0
