InfluentCondition,InfluentSourceStartDay,Iter,AirReduc_,ReducDura,StartTime,ReductionDaysPattern,SOe,SIe,SSe,SNHe,SN2e,SNOe,SALKe,XIe,XSe,XBHe,XSTOe,XBAe,TSSe,Qe,COD,Failure,AE_orig_kWhd,AE_new_kWhd,SRT_d,COD_p95,SNHe_p95,EQI,EQI_new,IQI,IQI_new
1,0,5,0.9,2,12,d1_3_5,0.960515560086529,28.3969642517129,0.219266477119466,10.0038342317102,19.3518269220411,6.07673446573051,5.10867706529812,5.52175936807424,0.978357742571405,7.49251672991562,1.77801274806598,0.414921512066479,13.0600079149982,19314.7798395148,44.8017988295261,1,8455.4064,4230.05333333333,9.09155978236526,49.5034602525103,16.7475846649006,8222.97003238419,9175.21469492553,NaN,NaN
1,0,6,0.9,2,16,d1_3_5,0.960711308859204,28.3969642514457,0.220070170571496,10.0046430298578,19.3438316069785,6.07556267588372,5.108818535747,5.49983428478239,0.980854493153191,7.48559473282206,1.78191990864933,0.415423166695667,13.0455331164703,19314.7798463015,44.7806610081199,1,8455.40640000001,4230.05333333334,9.0892259321594,49.48058179133,16.7152308574456,8221.21919513312,9173.51240099983,NaN,NaN
1,0,6,0.9,2,16,d1_3_5,0.960093970722369,28.3969642513872,0.219339311847506,10.0025442963011,19.3546510639342,6.07527164672299,5.10868941404374,5.52182929010463,0.978376125329503,7.49234871388281,1.77792844836608,0.414972316696687,13.0599180493764,19314.7798396408,44.8017584576144,1,8455.40640000001,4230.05333333334,9.09154561993468,49.5034784038661,16.7137893934663,8221.89832210209,9174.17551794685,NaN,NaN
1,0,7,0.9,3,8,d1_3_5,0.945001479425127,28.3969642507707,0.219972733504916,10.018070644911,19.3349850342009,6.07073655262817,5.11012237429806,5.4995760081057,0.980800890708624,7.48612565258203,1.78230373138099,0.415187810651808,13.0457956341601,19314.7798330692,44.7809310777048,1,8408.9016,4212.28,9.0892676629396,49.4807257889851,16.7551050324853,8224.57148632465,9180.39152064103,NaN,NaN
1,0,7,0.9,3,8,d1_3_5,0.94440482871933,28.3969642517684,0.219239137744697,10.0165303512749,19.3454352479478,6.07025561620398,5.11004670594575,5.52157198703489,0.978320323710788,7.49290580765694,1.77831726107334,0.414722057276749,13.0601926813079,19314.7798401692,44.8020408262659,1,8408.9016,4212.28,9.09158871946517,49.5036494910536,16.7559491668423,8225.39427578845,9181.34301081796,NaN,NaN
1,0,8,0.9,3,12,d1_3_5,0.956820239589932,28.3969642520026,0.220083683010037,10.0245268749631,19.3319602646068,6.0669081383016,5.11085699175058,5.49925674597371,0.980759830641158,7.48641097351141,1.78287237380052,0.415097641898134,13.0460422672993,19314.7798452499,44.7814455008376,1,8408.9016,4212.28,9.08931996899862,49.4815175788577,16.7581685970298,8225.62346403064,9183.4289537133,NaN,NaN
1,0,8,0.9,3,12,d1_3_5,0.95623118089037,28.3969642509092,0.219348031346632,10.0230807016266,19.3423355479038,6.06641486449939,5.11078892755679,5.52125824061622,0.978276480354267,7.49321173023708,1.77888330683019,0.414628686295665,13.0604553810011,19314.7798334142,44.8025707265893,1,8408.9016,4212.28,9.09164301989615,49.5045096884263,16.7574436171068,8226.47960037835,9184.43466317213,NaN,NaN
1,0,9,0.9,3,16,d1_3_5,0.954107464210744,28.3969642520553,0.220206343389578,10.0216294164209,19.3359646775987,6.06595262123455,5.1107182816763,5.49939838417046,0.980790104729961,7.48614246472922,1.78268061002098,0.415180169223289,13.0458886561418,19314.7798406361,44.7813623283188,1,8408.9016,4212.28,9.08929336287563,49.481516959723,16.727153859674,8224.12065126941,9181.55006057131,NaN,NaN
1,0,9,0.9,3,16,d1_3_5,0.95355171320977,28.3969642514564,0.219472543300439,10.020318868227,19.3462842517701,6.06537554282252,5.11066589093768,5.52139359283723,0.978307147746703,7.49294298332312,1.77869795503859,0.414708901701046,13.060298975908,19314.7798277768,44.8024873754035,1,8408.9016,4212.28,9.09161670609932,49.5044921640811,16.7245396666129,8224.99662100248,9182.61787652682,NaN,NaN
1,0,10,0.9,4,8,d1_3_5,0.937711914414534,28.3969642511156,0.220041550330859,10.0358027234771,19.3252249884779,6.06226449962449,5.11199409803684,5.49912819133155,0.980728764865208,7.48676106320614,1.78306013898946,0.414912708021095,13.0461839193409,19314.7798299703,44.78159666786,1,8362.39680000001,4194.50666666667,9.0893391330063,49.4815423377182,16.7809981412366,8228.20180166956,9189.08292663993,NaN,NaN
1,0,10,0.9,4,8,d1_3_5,0.937160852477122,28.3969642515213,0.219304250666838,10.0350122556793,19.3351880004583,6.06152343239723,5.11199056951601,5.52112628865008,0.978243864146716,7.4935857282556,1.77908045602278,0.414427007584637,13.0606053441353,19314.7798323797,44.802731846848,1,8362.39680000001,4194.50666666667,9.09166338544223,49.5045476636227,16.7832175853269,8229.21645265941,9190.42171962266,NaN,NaN
1,0,11,0.9,4,12,d1_3_5,0.952437666613349,28.3969642511196,0.220184947855289,10.0424724957675,19.3235158114475,6.05685427503361,5.11285695490665,5.4987733474517,0.980687613291373,7.48701796944069,1.78371040447669,0.414839214822955,13.0464421769612,19314.7798367806,44.7821777484583,1,8362.3968,4194.50666666667,9.08939620631642,49.4824653931549,16.7665310533237,8228.728195597,9191.94094960173,NaN,NaN
1,0,11,0.9,4,12,d1_3_5,0.951904740252766,28.3969642515377,0.219445271657217,10.0419027804049,19.3333288296432,6.05604986698941,5.11287371871635,5.52077494956731,0.978198963912495,7.49387186442606,1.77973089575118,0.414347519616276,13.0608843633104,19314.7798321498,44.8033337164682,1,8362.3968,4194.50666666667,9.09172325869535,49.5055319309263,16.7667214702343,8229.80598287828,9193.39812119176,NaN,NaN
1,0,12,0.9,4,16,d1_3_5,0.946739536118358,28.3969642515125,0.220364729060949,10.0378717229806,19.3284231210194,6.05677147139957,5.11253424279626,5.49897051704133,0.980727226658848,7.48666907206391,1.78343242211259,0.414950090980761,13.0462386344596,19314.7798438856,44.7820783094309,1,8362.3968,4194.50666666667,9.08936019478672,49.4824737550377,16.7404806404112,8226.90058549082,9189.23961721435,NaN,NaN
1,0,12,0.9,4,16,d1_3_5,0.946237735669197,28.396964251872,0.219628169379183,10.0372676312788,19.3382933224954,6.05593982147322,5.11255049703404,5.5209666674825,0.978240015804121,7.49351168206418,1.77945702284586,0.414460423297471,13.0606720296786,19314.7798514464,44.8032282327453,1,8362.3968,4194.50666666667,9.09168694621793,49.50552674336,16.7384498898883,8227.95372400255,9190.67056752867,NaN,NaN
1,0,13,0.8,1,8,d1_3_5,0.954414420313085,28.3969642517083,0.219908386189065,9.99876243886451,19.3464989685837,6.07893624774943,5.10815752422395,5.49995957612288,0.980866638307005,7.48549502456701,1.7816394931688,0.415503147576471,13.0454501705146,19314.7798403667,44.7803365176395,1,8457.82560000001,4230.05333333334,9.08920538713003,49.4799875315985,16.7298130391233,8220.23306174912,9170.74008713421,NaN,NaN
1,0,13,0.8,1,8,d1_3_5,0.95376192203989,28.396964251982,0.219178419837196,9.99635044239968,19.3575148296555,6.07876177511739,5.10799770110484,5.52195486429732,0.978390093679539,7.4922315667277,1.7776432784137,0.4150603538292,13.0598254324915,19314.7798397724,44.8014228287667,1,8457.82560000001,4230.05333333334,9.09152337714707,49.5028362737941,16.7290051575749,8220.8351021542,9171.24297152331,NaN,NaN
1,0,14,0.8,1,12,d1_3_5,0.959737061222438,28.396964251644,0.220001095123202,10.0112133545097,19.3376021800251,6.07502620577714,5.10932616403501,5.49965006356764,0.980816059987876,7.48595388366712,1.78218627453784,0.415287601596773,13.0457272955257,19314.7798418548,44.7808592301244,1,8457.82559999999,4230.05333333333,9.08925878467063,49.4807442684314,16.7596018578817,8223.57203893058,9177.23892930047,NaN,NaN
1,0,14,0.8,1,12,d1_3_5,0.959108431401335,28.3969642518088,0.219268528631182,10.0091250268544,19.3483898687747,6.07475989034917,5.10919602033673,5.52165168938184,0.97833692908083,7.49271383593083,1.77818995355685,0.414835181074916,13.0601175691947,19314.7798339599,44.8019603694653,1,8457.82559999999,4230.05333333333,9.09157861863441,49.5036670660384,16.7597839002446,8224.26521449919,9177.91347008661,NaN,NaN
1,0,15,0.8,1,16,d1_3_5,0.961057967396299,28.3969642511279,0.220073775554442,10.0105459812542,19.3410044497618,6.07231778913248,5.10947195287214,5.49969101300812,0.980832536614523,7.4857814569192,1.78216940099893,0.41534416930765,13.0456558766994,19314.7798323452,44.7808566035308,1,8457.8256,4230.05333333333,9.0892489980755,49.4808493617851,16.7178673672659,8222.26196821843,9176.32189277686,NaN,NaN
1,0,15,0.8,1,16,d1_3_5,0.960461743869448,28.3969642512297,0.219341301712967,10.0087718363274,19.3516158734894,6.07191100306566,5.10937428438117,5.52168566969511,0.978352306979929,7.49255434181741,1.77818175783749,0.414884956565929,13.0600508896732,19314.7798353395,44.8019645858385,1,8457.8256,4230.05333333333,9.09157013178659,49.5037771885644,16.7167635534961,8223.02289618789,9177.15200742613,NaN,NaN
1,0,16,0.8,2,8,d1_3_5,0.93414133087024,28.396964251189,0.219999904013605,10.0407028648718,19.3243241044173,6.05816333534868,5.11263704846002,5.4990245504883,0.980713064019558,7.48689572634288,1.78322611178327,0.4148588074304,13.0462666714624,19314.7798263547,44.781682415267,1,8367.2352,4194.50666666667,9.08935295632305,49.4815982265233,16.7798343826046,8228.51940519466,9191.13903790217,NaN,NaN
1,0,16,0.8,2,8,d1_3_5,0.933624903359734,28.3969642517483,0.219261424212416,10.0403935711211,19.3339884899072,6.05723905839884,5.11268097585205,5.52101764951911,0.978225950245664,7.49374462308938,1.77925424862929,0.414361431452339,13.0606986825371,19314.7798450619,44.8028295788965,1,8367.2352,4194.50666666667,9.0916789713453,49.5046218057576,16.7821634848711,8229.65042933949,9192.72264810812,NaN,NaN
1,0,17,0.8,2,12,d1_3_5,0.95036358953444,28.3969642511622,0.220189414233206,10.0554644525392,19.3146179467592,6.05242360211977,5.11410142847102,5.49846556235313,0.980632077528577,7.48752455797888,1.78421499140656,0.414623390080785,13.0467342606678,19314.7798305097,44.7826142447433,1,8367.23519999999,4194.50666666667,9.08944825899686,49.482980310121,16.8366626718825,8232.07317751583,9198.65157065799,NaN,NaN
1,0,17,0.8,2,12,d1_3_5,0.949850328004122,28.3969642517207,0.21944701078715,10.055288612138,19.3241576878894,6.05150126374878,5.11415474979856,5.52047163930669,0.97814082096414,7.49440359786944,1.78023615234255,0.41412035470215,13.0611905478381,19314.7798392922,44.8037838276929,1,8367.23519999999,4194.50666666667,9.09177690753467,49.5060561906111,16.8392267041636,8233.25906485829,9200.31594206809,NaN,NaN
1,0,18,0.8,2,16,d1_3_5,0.949768281749185,28.3969642515984,0.220371201213666,10.052144120299,19.3213466756167,6.04918303412321,5.11409573097926,5.49863986580157,0.980676142936815,7.487112328175,1.78401228993589,0.414752406491625,13.0465213384359,19314.7798380385,44.7825284861529,1,8367.23520000001,4194.50666666667,9.08941186020229,49.4830374950617,16.748596460517,8229.51926698623,9196.08023847874,NaN,NaN
1,0,18,0.8,2,16,d1_3_5,0.949316177394491,28.3969642521418,0.219630329443631,10.052418990592,19.3306477028551,6.04804303078152,5.11419679341877,5.52063322686748,0.978184014947771,7.49400540258228,1.78004797689255,0.414240124676298,13.06098058753,19314.7798402047,44.8037053275518,1,8367.23520000001,4194.50666666667,9.09174234479392,49.5061159773648,16.7472883540953,8230.79573318049,9197.96420358704,NaN,NaN
1,0,19,0.8,3,8,d1_3_5,0.915817955406775,28.3969642509678,0.22016151026441,10.0851835131064,19.2999947056511,6.03691579363707,5.11733191914788,5.49802091343215,0.980548634512919,7.48838652707239,1.78494998652642,0.414167453542864,13.0471447353494,19314.7798280301,44.783199276319,1,8276.6448,4158.96,9.08951430694827,49.4834167901706,16.8451848249209,8237.61459180619,9212.9289312969,NaN,NaN
1,0,19,0.8,3,8,d1_3_5,0.915431606651566,28.3969642520595,0.219414090960877,10.0869005207702,19.3083433015727,6.03528314424785,5.11757118041738,5.52001486539449,0.978051083721952,7.49534505714756,1.78099971927153,0.413616920863473,13.0616330217503,19314.7798320009,44.8044059894194,1,8276.6448,4158.96,9.09184787213877,49.5065266688695,16.8505244606899,8239.26096472518,9215.55688769481,NaN,NaN
1,0,20,0.8,3,12,d1_3_5,0.942181805710526,28.3969642515695,0.220436720927005,10.1004492773062,19.2920524185226,6.02866198340983,5.11901188871853,5.4972741340309,0.980450030143696,7.48906449708339,1.78628724190625,0.413961385566952,13.0477379111941,19314.7798392478,44.7844382612277,1,8276.6448,4158.96,9.08963945112283,49.4853780735635,16.8764613643162,8240.41210644243,9220.26707612991,NaN,NaN
1,0,20,0.8,3,12,d1_3_5,0.941796728177033,28.3969642522514,0.219683810509114,10.1023588819538,19.3002347050523,6.02701966708751,5.11926559736282,5.51928235699374,0.977945922930807,7.4960701137194,1.78232961883174,0.413403974164898,13.0622635419118,19314.7798458992,44.8056800494011,1,8276.6448,4158.96,9.09197773744434,49.5085046305535,16.8750483856076,8242.13319406458,9223.00955021372,NaN,NaN
1,0,21,0.8,3,16,d1_3_5,0.936997073088169,28.3969642513266,0.220766504042655,10.094044353761,19.3013361041508,6.02613539365585,5.11873486479445,5.49760609276609,0.980522506172349,7.48842141096701,1.78584654230557,0.414153089624031,13.0473703130779,19314.7798460455,44.7842803972043,1,8276.6448,4158.96,9.08957302317369,49.4853525411334,16.8104485297938,8236.92901330484,9216.03232399698,NaN,NaN
1,0,21,0.8,3,16,d1_3_5,0.936701989495731,28.396964251958,0.220017972897838,10.0963099540841,19.3093600138413,6.02428612230202,5.11902878429587,5.51959891326524,0.978019092900504,7.49542772264472,1.78190481396041,0.413589512801663,13.0618897095896,19314.779843751,44.8055222804284,1,8276.6448,4158.96,9.09191230734458,49.5084772501505,16.8163224937462,8238.70728473196,9218.94045645846,NaN,NaN
1,0,22,0.8,4,8,d1_3_5,0.901174155524187,28.3969642505354,0.220370026343746,10.1288482976906,19.2756872466066,6.01637811130371,5.12191780962065,5.49695824865972,0.980376564851954,7.48990875091165,1.78677325361275,0.413487342581492,13.0480708459739,19314.7798249072,44.7848384374967,1,8186.05440000001,4123.41333333334,9.0896867043951,49.4854462074112,16.9361217357676,8246.6771456113,9234.39141777475,NaN,NaN
1,0,22,0.8,4,8,d1_3_5,0.900902807597942,28.3969642513029,0.219612997925591,10.1324672609598,19.2827879758384,6.01409584522096,5.12233932607657,5.51895587125952,0.977868481868542,7.49697528317582,1.78284086211665,0.412886537505483,13.0626163275241,19314.7798220969,44.8061042851545,1,8186.05440000001,4123.41333333334,9.09202818970278,49.5086082201237,16.9413941736493,8248.81358742583,9238.00312649334,NaN,NaN
1,0,23,0.8,4,12,d1_3_5,0.934047704099567,28.39696425252,0.220741234575638,10.1444826427468,19.2704757076222,6.00489806648646,5.12385455164745,5.49612528448059,0.980276654886016,7.49051846178889,1.78831313415208,0.413326218736017,13.0486989376732,19314.7798681522,44.7862652411392,1,8186.05439999999,4123.41333333333,9.08982342713749,49.4877631242533,16.9087771653022,8248.37953286751,9241.32739843941,NaN,NaN
1,0,23,0.8,4,12,d1_3_5,0.933802043683017,28.3969642514258,0.219977696124323,10.1485711955207,19.2772413403885,6.00250047538067,5.12431784768782,5.51813348707938,0.977759491274248,7.49765293867438,1.78437915948446,0.412712582674464,13.0632940038025,19314.7798475928,44.807579606737,1,8186.05439999999,4123.41333333333,9.09217212974872,49.5109431812023,16.9090949527998,8250.6583236886,9245.1953342669,NaN,NaN
1,0,24,0.8,4,16,d1_3_5,0.922766084200431,28.3969642517842,0.221238871058639,10.134351469672,19.2820025078592,6.00403118198341,5.12319281684224,5.49659169813403,0.980372720566491,7.48967490216069,1.78766679158092,0.413581954882211,13.0482036383747,19314.7798491282,44.7860911901671,1,8186.0544,4123.41333333333,9.08973311681523,49.4877285307663,16.9182041643978,8244.08905505858,9235.24460716655,NaN,NaN
1,0,24,0.8,4,16,d1_3_5,0.922609189032138,28.396964251465,0.220482900115277,10.1384358772085,19.2888512395802,6.00154290024742,5.12366229463419,5.51858593948664,0.977858970955839,7.49678484350944,1.78374453221358,0.412971405645225,13.0627787359163,19314.7798392945,44.807392843391,1,8186.0544,4123.41333333333,9.09208083138939,49.510917340302,16.9185767232252,8246.3293160784,9239.09026295599,NaN,NaN
1,0,25,0.7,1,8,d1_3_5,0.944002704174478,28.3969642516198,0.219939319821654,10.0215526728481,19.3357366239902,6.06625629051326,5.11069110927465,5.4993759260863,0.980774690621771,7.48628776869297,1.7826110809958,0.415177752305963,13.0459471473612,19314.7798429198,44.7811307901443,1,8416.15920000001,4212.28000000001,9.08929561535789,49.4809252436769,16.7564078859367,8224.20435986856,9181.56212189254,NaN,NaN
1,0,25,0.7,1,8,d1_3_5,0.94342368165467,28.3969642509874,0.219204475194501,10.020287168744,19.3460205939716,6.06567014692497,5.11064258352255,5.52136988470042,0.978291642783131,7.49309144990997,1.77862745636206,0.414705236387572,13.0603576215131,19314.7798314261,44.802254396325,1,8416.15920000001,4212.28000000001,9.09161861421401,49.5038900358547,16.7575798259426,8225.09422890285,9182.65430269232,NaN,NaN
1,0,26,0.7,1,12,d1_3_5,0.953410241055546,28.396964251082,0.220093180222207,10.0442873504283,19.3194802378275,6.05913782737413,5.11282347652173,5.49882102992348,0.980683091034607,7.48711990227854,1.78358827831294,0.414789579535561,13.0464484153615,19314.779839884,44.7820593123893,1,8416.15919999999,4212.28,9.08939249666536,49.4822820078679,16.8220725993993,8230.30796755973,9193.43151953413,NaN,NaN
1,0,26,0.7,1,12,d1_3_5,0.952868660621399,28.3969642520621,0.219353593095766,10.043616594013,19.3293428452592,6.05838424816149,5.1128293924714,5.52082616112293,0.978195478448501,7.49396523170907,1.77960464837694,0.414299329744391,13.0608851071615,19314.7798475806,44.8032086945597,1,8416.15919999999,4212.28,9.09171844487517,49.5053406533043,16.8243196137201,8231.36567024562,9194.83921269909,NaN,NaN
1,0,27,0.7,1,16,d1_3_5,0.955774298346498,28.3969642509637,0.220215148650501,10.0432272661879,19.3253557287727,6.05436354664474,5.11308877629251,5.49889135651807,0.980712218472766,7.486811482684,1.78356621180804,0.41489189031392,13.0463241042975,19314.7798312712,44.782052559411,1,8416.1592,4212.28,9.08937437840416,49.4824779799486,16.7412118832588,8228.04347538755,9191.88227109133,NaN,NaN
1,0,27,0.7,1,16,d1_3_5,0.955291518346596,28.396964252291,0.219475473962995,10.0430949549441,19.3349160045747,6.05337002847847,5.11315029108585,5.52088455164831,0.978222509735596,7.49368000595479,1.77959750886802,0.414390254655037,13.060769958521,19314.7798443192,44.8032145571157,1,8416.1592,4212.28,9.09170290669037,49.5055490089583,16.7395667072895,8229.21770822453,9193.55686578927,NaN,NaN
1,0,28,0.7,2,8,d1_3_5,0.913069800070209,28.39696425231,0.220146302716838,10.1008593485438,19.2935740992435,6.0272763028159,5.11914015691095,5.49766198228392,0.980492433556796,7.48887564061841,1.785548872623,0.413960346524685,13.0474465671534,19314.7798319229,44.7836498306336,1,8283.9024,4158.96,9.08956843560817,49.4839435597177,16.8590339306332,8239.98485223847,9220.18855516223,NaN,NaN
1,0,28,0.7,2,8,d1_3_5,0.91276634994841,28.3969642530835,0.219395309834676,10.1036294045707,19.3012546970684,6.02525913700319,5.11948210131957,5.51965018529264,0.977989548766367,7.4958910837927,1.78161307056357,0.413383523518413,13.0619627171011,19314.7798469576,44.8048869748519,1,8283.9024,4158.96,9.09190610313771,49.5070680086432,16.8620576252912,8241.89269352967,9223.35600831309,NaN,NaN
1,0,29,0.7,2,12,d1_3_5,0.940348442369285,28.396964250953,0.220470641012678,10.1279039067436,19.2749240756397,6.01764518177192,5.12175984813324,5.49666011050794,0.98034382504636,7.49002694856664,1.7873181566721,0.41354249322605,13.0483057080815,19314.779826124,44.7853264259848,1,8283.90239999999,4158.96,9.08974254506842,49.4865446062815,16.9359338826864,8246.83653108991,9234.12263493116,NaN,NaN
1,0,29,0.7,2,12,d1_3_5,0.940029121967219,28.396964252434,0.219711934691951,10.1309344031432,19.2823559451032,6.0156341061012,5.12211996038938,5.51867207838879,0.977833743330787,7.49709462923742,1.783369633837,0.412954693537527,13.0628634119283,19314.7798394124,44.8066009654575,1,8283.90239999999,4158.96,9.09208532503186,49.5097183489726,16.939729584004,8248.85165831525,9237.44735847902,NaN,NaN
1,0,30,0.7,2,16,d1_3_5,0.940064604127627,28.3969642521912,0.22081045590259,10.1222172122775,19.2867855598653,6.0117614773624,5.12177392019221,5.49696917609345,0.980423453192468,7.48927894991683,1.78696872406127,0.413775982162359,13.047924164157,19314.7798508629,44.7851909935202,1,8283.90240000001,4158.96000000001,9.08967392968072,49.4866373096993,16.8550081263632,8242.33266080821,9229.65306475769,NaN,NaN
1,0,30,0.7,2,16,d1_3_5,0.939857732750331,28.3969642525563,0.220053882109915,10.1260259513725,19.293801139012,6.00937947100755,5.12221611631345,5.51895902833254,0.977911501266723,7.49637238896325,1.78304558870205,0.413172731610993,13.0624886260846,19314.7798527047,44.8064793735417,1,8283.90240000001,4158.96000000001,9.0920198524093,49.5098312740062,16.8633088889655,8244.50626258149,9233.3581111032,NaN,NaN
1,0,31,0.7,3,8,d1_3_5,0.886278023404933,28.3969642519078,0.220540908071691,10.1857917291745,19.2469473734425,5.98695340392256,5.12808696241319,5.49580510364023,0.980188116968666,7.49163731012053,1.78879337022975,0.412641946791732,13.0490718477609,19314.7798411442,44.7865710077304,1,8151.6456,4105.64,9.0898696062362,49.4873866362489,17.0062452837308,8257.44392686338,9261.83884264037,NaN,NaN
1,0,31,0.7,3,8,d1_3_5,0.886231293064515,28.3969642513927,0.219772246853235,10.1925116347054,19.2520433093455,5.98357325536905,5.12880839482753,5.51779284343715,0.977665478210525,7.49886150804781,1.78490080170388,0.411962177931018,13.0636934041555,19314.779832181,44.8079193075763,1,8151.6456,4105.64,9.09222270852555,49.5105855952847,17.015321051719,8260.36272911447,9267.04489432695,NaN,NaN
1,0,32,0.7,3,12,d1_3_5,0.929690261555756,28.396964252147,0.221007971841818,10.213413298288,19.2303175720536,5.97428884377747,5.13096454299237,5.49447537922468,0.98000567527443,7.49288662603299,1.79116612326362,0.412291698407284,13.0501708475444,19314.7798510847,44.7887977261918,1,8151.6456,4105.64,9.09009875721411,49.4909280365533,17.0525039594341,8263.38409293611,9275.55725911087,NaN,NaN
1,0,32,0.7,3,12,d1_3_5,0.929617810898628,28.3969642528674,0.220228221132147,10.22049327178,19.2350826155359,5.97090731710869,5.13171179307511,5.51649123035544,0.977471766243902,7.50019188134914,1.78725977398181,0.411598995156198,13.0648576553015,19314.7798504219,44.810206121086,1,8151.6456,4105.64,9.09246012744591,49.5142968737589,17.062998715203,8266.44841695612,9280.97993684381,NaN,NaN
1,0,33,0.7,3,16,d1_3_5,0.922685009476186,28.3969642524146,0.221674892591925,10.2027249349036,19.2469491372181,5.96896687026217,5.13058122956204,5.49506872700374,0.980138663776716,7.49170851213432,1.79039460417272,0.412632409458704,13.0494985238248,19314.779842864,44.7885820615527,1,8151.6456,4105.64,9.08997232481898,49.4908787878123,16.97739390039,8257.14207648538,9268.27370012581,NaN,NaN
