InfluentScenarioID,InfluentFile,CycleIdx,CycleStartDay,Iter,AirReduc_,ReducDura,StartTime,ReductionDaysPattern,TankSelection,SOe,SIe,SSe,SNHe,SN2e,SNOe,SALKe,XIe,XSe,XBHe,XSTOe,XBAe,TSSe,Qe,COD,Failure,AE_orig_kWhd,AE_new_kWhd,SRT_d,COD_p95,SNHe_p95,EQI,EQI_new,IQI,IQI_new
1,influent_001.mat,2,201,25,0.178648528,4.25,11,Wkdy,T34,6.44E-05,26.8952524,16.37836843,24.56932783,11.4687212,0.047797509,6.912830759,47.39902002,3.975966505,60.62683963,14.69813212,0.563029838,102.4210017,19044.18058,170.5366089,1,7720.946388,3876.315907,13.31680337,362.1964916,32.39713527,21765.73097,27939.79713,62966.65717,73069.91133
1,influent_001.mat,2,201,25.5,0.178648528,4.25,11,Wkdy,T34,1.21E-06,30.08367903,22.70128031,22.85004292,15.82397388,0.002698671,6.619847056,20.0357897,1.670612001,25.88072283,6.590900708,0.378318938,43.8674793,17527.60846,107.3413035,1,6811.128,3519.12,14.163413,156.9922701,29.44328179,13855.52172,18450.74175,63065.21902,73252.96777
1,influent_001.mat,2,201,26,0.154443061,2.5,8,Wknd,T3,7.27E-05,26.8952524,13.16787423,18.81766745,17.5050452,0.127724699,6.49628879,44.56415842,3.641658352,54.67150768,12.10742727,0.779589117,93.32480607,19044.18058,155.8274675,1,8231.445932,4115.316347,13.3611256,335.8610018,25.80989156,18456.65583,23397.77253,62966.65717,73069.91133
1,influent_001.mat,2,201,26.5,0.154443061,2.5,8,Wknd,T3,9.29E-07,30.08367903,22.94575809,19.6204585,18.96011816,0.003179504,6.389128109,21.08409662,1.744988847,26.97997634,6.989560285,0.509103285,46.05572194,17527.60846,110.3371625,1,6811.128,3519.12,14.15003822,159.7730985,26.57224449,12951.76731,17009.62789,63065.21902,73252.96777
1,influent_001.mat,2,201,27,0.295231127,4,15,TTh,T5,7.55E-05,26.8952524,13.27980396,18.99380176,17.32378003,0.129030644,6.50877653,44.65611147,3.653365351,54.81006304,12.22866401,0.770713496,93.59200492,19044.18058,156.2939737,1,8180.155322,4098.585439,13.35530412,336.2838205,26.65288853,18558.30852,23535.83544,62966.65717,73069.91133
1,influent_001.mat,2,201,27.5,0.295231127,4,15,TTh,T5,9.45E-07,30.08367903,22.89264932,19.61787924,18.9622464,0.003225153,6.388940615,21.0440834,1.741158061,26.90316892,6.972396606,0.507817236,45.94225661,17527.60846,110.1449526,1,6811.128,3519.12,14.15074005,159.5800872,26.57030243,12937.15293,16993.01073,63065.21902,73252.96777
1,influent_001.mat,2,201,28,0.565318803,0.75,15,Wknd,T34,7.74E-05,26.8952524,12.65384568,18.03251954,18.31849096,0.148729735,6.438706437,44.24097085,3.605813633,53.99388079,11.89438942,0.805748199,92.34138812,19044.18058,154.089901,1,8425.382396,4214.095108,13.36282899,335.1654813,25.21257083,18033.97228,22807.67246,62966.65717,73069.91133
1,influent_001.mat,2,201,28.5,0.565318803,0.75,15,Wknd,T34,9.10E-07,30.08367903,22.9486182,19.21089137,19.35619569,0.003254182,6.35986798,21.19925794,1.752574155,27.07654548,7.034013909,0.527047084,46.27751573,17527.60846,110.6217358,1,6811.128,3519.12,14.14859138,160.0341812,26.19922911,12830.29217,16819.22233,63065.21902,73252.96777
1,influent_001.mat,2,201,29,0.657614556,2.75,12,MWF,T3,7.79E-05,26.8952524,12.81615528,18.40006796,17.93757129,0.144249737,6.465279895,44.43664465,3.627623557,54.35005446,12.05802368,0.791981975,92.91084817,19044.18058,154.975736,1,8399.228714,4204.746694,13.36003717,335.9186996,25.45996629,18242.14066,23094.30931,62966.65717,73069.91133
1,influent_001.mat,2,201,29.5,0.657614556,2.75,12,MWF,T3,9.25E-07,30.08367903,22.91614265,19.34738329,19.22406734,0.003256033,6.369617271,21.13484831,1.747676262,26.99815724,7.008600701,0.520160954,46.13354023,17527.60846,110.4092652,1,6811.128,3519.12,14.14952106,159.8311737,26.3238907,12862.38237,16873.32854,63065.21902,73252.96777
1,influent_001.mat,2,201,30,0.695430535,5.5,9,Wkdy,T5,7.52E-05,26.8952524,13.26384984,18.93076757,17.38593485,0.131521622,6.504096161,44.63536321,3.649954474,54.72598366,12.22175415,0.775180599,93.4980886,19044.18058,156.1673383,1,8280.210133,4157.335707,13.35644894,336.392682,26.42962721,18523.85772,23487.42993,62966.65717,73069.91133
1,influent_001.mat,2,201,30.5,0.695430535,5.5,9,Wkdy,T5,9.41E-07,30.08367903,22.89749007,19.56678581,19.01163284,0.003230956,6.38529067,21.06209985,1.742429856,26.92153933,6.979365775,0.510137414,45.97952581,17527.60846,110.1967413,1,6811.128,3519.12,14.15050198,159.6297031,26.52379406,12923.1544,16970.54425,63065.21902,73252.96777
1,influent_001.mat,2,201,31,0.208148534,3.25,14,Daily,T5,7.07E-05,26.8952524,15.088726,21.31354356,14.91003173,0.090594776,6.677217792,45.44632958,3.746236819,56.52941239,12.85843911,0.686680646,96.10397201,19044.18058,161.2510769,1,8246.434221,4124.861599,13.34813834,339.281824,28.37337372,19785.27941,25246.55346,62966.65717,73069.91133
1,influent_001.mat,2,201,31.5,0.208148534,3.25,14,Daily,T5,1.03E-06,30.08367903,22.85411387,20.86716764,17.75076394,0.003013765,6.4781906,20.69406657,1.716611551,26.56195208,6.83246541,0.455341255,45.22305184,17527.60846,109.1982298,1,6811.128,3519.12,14.15541829,158.6640987,27.70558623,13301.84324,17567.33501,63065.21902,73252.96777
1,influent_001.mat,2,201,32,0.87872341,1,12,Wknd,T4,7.92E-05,26.8952524,12.46171962,17.65311335,18.70847486,0.15838651,6.410916225,44.11958042,3.592109976,53.73119649,11.82485559,0.818149773,91.9730928,19044.18058,153.4428643,1,8529.720228,4258.415036,13.36312444,334.6062895,24.77607588,17843.8013,22538.10303,62966.65717,73069.91133
1,influent_001.mat,2,201,32.5,0.87872341,1,12,Wknd,T4,9.02E-07,30.08367903,22.94682896,19.01803382,19.54269237,0.003289888,6.34608989,21.24870986,1.755855907,27.11747387,7.054038259,0.535588537,46.37360345,17527.60846,110.7421744,1,6811.128,3519.12,14.14796436,160.1417681,26.02279234,12772.14174,16728.49907,63065.21902,73252.96777
1,influent_001.mat,2,201,33,0.44205954,4.75,13,Wknd,T345,6.24E-05,26.8952524,14.87914272,21.37351903,14.85340393,0.084772368,6.68191764,45.29395007,3.729267797,56.39281779,12.5695328,0.691098859,95.68465808,19044.18058,160.4510624,1,7405.599048,3769.776911,13.35669375,337.2377555,28.96034257,19751.73067,25221.6512,62966.65717,73069.91133
1,influent_001.mat,2,201,33.5,0.44205954,4.75,13,Wknd,T345,9.97E-07,30.08367903,22.98767738,21.12439318,17.50090785,0.002861438,6.496574734,20.73496945,1.721812353,26.69085692,6.849690556,0.448242403,45.37759007,17527.60846,109.5169281,1,6811.128,3519.12,14.15448409,159.034331,27.93057201,13413.38977,17726.16832,63065.21902,73252.96777
1,influent_001.mat,2,201,34,0.48391001,5.25,11,MWF,T45,7.64E-05,26.8952524,14.48462792,20.60708879,15.64732018,0.108911768,6.625448381,45.1905433,3.714731933,55.87201438,12.70362351,0.711329955,95.22614045,19044.18058,159.5721234,1,7834.97706,3959.845352,13.35108548,338.8993416,27.80895518,19398.48967,24708.93399,62966.65717,73069.91133
1,influent_001.mat,2,201,34.5,0.48391001,5.25,11,MWF,T45,1.00E-06,30.08367903,22.83722231,20.38460774,18.21862298,0.003125815,6.443714033,20.80961935,1.723943361,26.64911381,6.875953223,0.474334579,45.43684751,17527.60846,109.4538657,1,6811.128,3519.12,14.15400482,158.9079712,27.25133803,13153.12485,17336.77091,63065.21902,73252.96777
1,influent_001.mat,2,201,35,0.615840292,2.5,13,Daily,T34,7.15E-05,26.8952524,14.12985121,21.06233186,15.18080251,0.09630192,6.658866446,45.43704336,3.742021382,56.42734594,12.79506816,0.698011409,95.97416108,19044.18058,160.1245939,1,8217.519235,4129.044029,13.34867062,338.4236577,28.29569684,19634.9786,25045.80394,62966.65717,73069.91133
1,influent_001.mat,2,201,35.5,0.615840292,2.5,13,Daily,T34,1.01E-06,30.08367903,22.86147782,20.71424859,17.89938566,0.003039448,6.467265977,20.74015166,1.719858201,26.60838276,6.850239745,0.4616123,45.3181468,17527.60846,109.3254015,1,6811.128,3519.12,14.1548003,158.7882904,27.56145253,13258.02071,17497.95133,63065.21902,73252.96777
1,influent_001.mat,2,201,36,0.282532809,2.75,10,TTh,T5,7.72E-05,26.8952524,13.07165067,18.54426331,17.78496833,0.140821949,6.475824405,44.46144403,3.631104908,54.42719366,12.07538956,0.786615951,93.0070741,19044.18058,155.3486512,1,8268.346104,4138.082165,13.35852928,335.79589,26.44473125,18317.77233,23199.45797,62966.65717,73069.91133
1,influent_001.mat,2,201,36.5,0.282532809,2.75,10,TTh,T5,9.30E-07,30.08367903,22.91066901,19.40724712,19.16614514,0.00325005,6.373893686,21.11523941,1.746231471,26.97669432,7.000479094,0.517399922,46.09107543,17527.60846,110.3503923,1,6811.128,3519.12,14.14979134,159.7756368,26.37845827,12878.89741,16899.78131,63065.21902,73252.96777
1,influent_001.mat,2,201,37,0.590998278,7,11,Wknd,T3,7.25E-05,26.8952524,13.19192306,19.03146293,17.28464401,0.126983692,6.511612824,44.59369938,3.646089308,54.76516614,12.09965237,0.77265378,93.42367088,19044.18058,155.9644364,1,8140.273446,4095.982442,13.36128104,335.8458554,26.29470855,18550.06725,23533.73322,62966.65717,73069.91133
1,influent_001.mat,2,201,37.5,0.590998278,7,11,Wknd,T3,9.32E-07,30.08367903,22.95588752,19.74106466,18.84324927,0.00315043,6.397744912,21.06398033,1.743701266,26.96691401,6.980396032,0.50418333,46.01798643,17527.60846,110.2987415,1,6811.128,3519.12,14.15028685,159.7407942,26.68185333,12990.72655,17069.25887,63065.21902,73252.96777
1,influent_001.mat,2,201,38,0.86960254,3.5,15,Wknd,T5,7.85E-05,26.8952524,12.53120423,17.77437288,18.58604195,0.153859597,6.419900971,44.15144137,3.595750185,53.80044495,11.84429816,0.814444344,92.07037294,19044.18058,153.6328356,1,8468.200504,4234.6987,13.36303993,334.9802991,24.92553185,17902.11274,22621.75982,62966.65717,73069.91133
1,influent_001.mat,2,201,38.5,0.86960254,3.5,15,Wknd,T5,9.04E-07,30.08367903,22.94835173,19.08053075,19.48221554,0.003277616,6.350554833,21.23370633,1.754868521,27.10554038,7.047868747,0.532832815,46.34468826,17527.60846,110.7068475,1,6811.128,3519.12,14.14815285,160.1106451,26.08031385,12791.24662,16758.18964,63065.21902,73252.96777
1,influent_001.mat,2,201,39,0.246454993,3,16,MWF,T5,7.68E-05,26.8952524,13.68181042,19.30155135,17.00309593,0.128052401,6.530828518,44.75247305,3.663773959,54.98626805,12.34640274,0.758617002,93.89042346,19044.18058,157.0845976,1,8257.551247,4131.669934,13.35672566,338.5133955,26.415055,18725.56692,23765.56914,62966.65717,73069.91133
1,influent_001.mat,2,201,39.5,0.246454993,3,16,MWF,T5,9.56E-07,30.08367903,22.8817116,19.76740928,18.81722656,0.003206463,6.399622668,20.99782836,1.737767711,26.85327731,6.953323271,0.50113929,45.84266596,17527.60846,110.0087266,1,6811.128,3519.12,14.15137794,159.4497129,26.70635831,12979.16652,17059.9332,63065.21902,73252.96777
1,influent_001.mat,2,201,40,0.699037477,6.25,10,MWF,T4,7.81E-05,26.8952524,12.89286063,18.42203592,17.91352131,0.14492937,6.46680049,44.40953587,3.624285281,54.28207287,12.04875339,0.791991439,92.82127579,19044.18058,154.9447519,1,8283.123812,4158.617855,13.36009131,335.9223639,25.53177998,18244.08053,23098.9326,62966.65717,73069.91133
1,influent_001.mat,2,201,40.5,0.699037477,6.25,10,MWF,T4,9.25E-07,30.08367903,22.91740708,19.34074478,19.23035864,0.003257281,6.369143002,21.13992034,1.747946473,27.00120802,7.009808545,0.520477808,46.14130248,17527.60846,110.4204473,1,6811.128,3519.12,14.14947087,159.8420858,26.31784291,12860.85956,16870.7444,63065.21902,73252.96777
1,influent_001.mat,2,201,41,0.638228114,1.75,14,MWF,T3,7.82E-05,26.8952524,12.71685712,18.20690279,18.13757718,0.147671335,6.451237983,44.35685948,3.618616931,54.19323905,11.99987858,0.798702988,92.6742823,19044.18058,154.5794065,1,8443.891884,4222.734051,13.36084829,335.7414653,25.27495535,18139.35385,22950.81714,62966.65717,73069.91133
1,influent_001.mat,2,201,41.5,0.638228114,1.75,14,MWF,T3,9.19E-07,30.08367903,22.92374267,19.26174524,19.30694239,0.003265311,6.363499605,21.16382168,1.749761445,27.02857606,7.020211573,0.524125805,46.19474596,17527.60846,110.4939183,1,6811.128,3519.12,14.14912739,159.9106944,26.24578888,12838.78214,16835.51783,63065.21902,73252.96777
1,influent_001.mat,2,201,42,0.053000153,6,14,Daily,T45,3.73E-05,26.8952524,25.0620776,30.66490549,4.817098606,0.004941552,7.351290303,50.24710556,4.36161282,68.20621555,18.79246377,0.289830923,113.8784589,19044.18058,193.8545586,1,7174.906747,3592.346242,13.2774768,386.3377759,38.66856128,25729.36907,33219.24314,62966.65717,73069.91133
1,influent_001.mat,2,201,42.5,0.053000153,6,14,Daily,T45,1.60E-06,30.08367903,23.05870648,29.35704703,9.453676988,0.001279859,7.084734408,18.71129881,1.585879333,24.74649806,6.145331335,0.190728465,41.35358628,17527.60846,104.5221215,1,6811.128,3519.12,14.17543261,154.2641214,35.1868828,15901.57849,21604.51163,63065.21902,73252.96777
1,influent_001.mat,2,201,43,0.481398411,3.5,9,Wkdy,T35,7.08E-05,26.8952524,15.10821866,22.01078708,14.17778336,0.081102147,6.727698946,45.93871789,3.802262034,57.47064166,13.31591443,0.66061049,97.61341055,19044.18058,163.1916175,1,7975.307376,4019.805896,13.33798253,340.1750081,29.44460356,20214.80606,25830.66804,62966.65717,73069.91133
1,influent_001.mat,2,201,43.5,0.481398411,3.5,9,Wkdy,T35,1.07E-06,30.08367903,22.7833745,21.16875266,17.45830076,0.003003193,6.499733142,20.5520497,1.70605677,26.39304246,6.779588519,0.441932981,44.91281086,17527.60846,108.739724,1,6811.128,3519.12,14.15734528,158.2845883,27.97064279,13373.61797,17687.84823,63065.21902,73252.96777
1,influent_001.mat,2,201,44,0.400062505,6.75,13,Daily,T345,3.64E-05,26.8952524,23.41210878,31.6207236,3.822815661,0.003356375,7.419676252,50.84097336,4.435913887,69.70215326,19.54110426,0.241783791,116.1318713,19044.18058,195.0692897,1,6849.375662,3519.197765,13.26782491,400.2194604,39.70774577,26271.62554,33973.24017,62966.65717,73069.91133
1,influent_001.mat,2,201,44.5,0.400062505,6.75,13,Daily,T345,1.69E-06,30.08367903,23.16732773,30.71509444,8.117709826,0.001038541,7.181755031,18.51513682,1.572938714,24.57021842,6.080875128,0.158986481,40.97086614,17527.60846,104.1491623,1,6811.128,3519.12,14.17719626,153.8914647,36.37678345,16343.934,22279.8721,63065.21902,73252.96777
1,influent_001.mat,2,201,45,0.104115641,3.75,15,Wkdy,T4,6.90E-05,26.8952524,14.70386105,21.90107262,14.2882318,0.080411465,6.719911533,46.12153285,3.822220874,57.77834002,13.49876717,0.667042574,98.15791994,19044.18058,163.4870169,1,8107.906283,4053.295316,13.33702558,342.5071477,29.03535734,20214.97637,25817.10252,62966.65717,73069.91133
1,influent_001.mat,2,201,45.5,0.104115641,3.75,15,Wkdy,T4,1.06E-06,30.08367903,22.78131245,21.1522008,17.47501668,0.003000369,6.498551069,20.53901996,1.705800839,26.3960622,6.78011388,0.442570703,44.90645354,17527.60846,108.7285591,1,6811.128,3519.12,14.15738709,158.2727109,27.95664429,13367.25594,17678.498,63065.21902,73252.96777
1,influent_001.mat,2,201,46,0.753265128,1.5,9,Wknd,T34,7.79E-05,26.8952524,12.6856865,18.03586438,18.31519564,0.148516896,6.438960557,44.23480081,3.605177591,53.98410068,11.89406513,0.804879725,92.32650526,19044.18058,154.1039628,1,8401.263668,4207.129318,13.36274407,335.1644327,25.1441594,18034.9136,22809.05373,62966.65717,73069.91133
1,influent_001.mat,2,201,46.5,0.753265128,1.5,9,Wknd,T34,9.11E-07,30.08367903,22.9434609,19.20737503,19.35952722,0.003259636,6.359616423,21.1968317,1.752271031,27.06963479,7.032688512,0.527058395,46.26846403,17527.60846,110.6056244,1,6811.128,3519.12,14.14864997,160.018197,26.19606705,12827.91611,16816.1046,63065.21902,73252.96777
1,influent_001.mat,2,201,47,0.788620221,7.25,13,Wkdy,T35,7.39E-05,26.8952524,13.96470106,20.56675988,15.69735732,0.104806155,6.622861002,45.32461978,3.728126914,56.09217852,12.78753921,0.715121452,95.58865354,19044.18058,159.5075393,1,8102.964328,4090.276914,13.34791364,339.1410464,27.90138792,19398.70698,24707.29898,62966.65717,73069.91133
1,influent_001.mat,2,201,47.5,0.788620221,7.25,13,Wkdy,T35,1.00E-06,30.08367903,22.8358923,20.37725621,18.22612981,0.003124517,6.443189016,20.80272642,1.723777678,26.64991279,6.876017212,0.474625469,45.43257284,17527.60846,109.4466309,1,6811.128,3519.12,14.15403418,158.8996752,27.24504871,13150.14401,17332.44338,63065.21902,73252.96777
1,influent_001.mat,2,201,48,0.521501344,5.75,8,MWF,T4,7.63E-05,26.8952524,13.34158674,19.32034943,16.98962459,0.123683229,6.532483322,44.80206399,3.668418321,55.04552929,12.34859409,0.760388941,93.98734461,19044.18058,156.8618338,1,8147.180711,4095.509678,13.35489074,336.8242379,26.81902974,18726.70762,23772.65375,62966.65717,73069.91133
1,influent_001.mat,2,201,48.5,0.521501344,5.75,8,MWF,T4,9.56E-07,30.08367903,22.88235211,19.75580773,18.82848763,0.003208401,6.398793847,21.00171068,1.738028306,26.8568336,6.954741207,0.501649064,45.85028336,17527.60846,110.018994,1,6811.128,3519.12,14.15132885,159.459603,26.6958051,12975.88208,17054.71462,63065.21902,73252.96777
1,influent_001.mat,2,201,49,0.316946765,1,11,Wkdy,T4,7.79E-05,26.8952524,12.83315022,18.31163331,18.02667962,0.146039558,6.45883529,44.39329706,3.622834751,54.26801432,12.02599707,0.795459722,92.78482374,19044.18058,154.8340055,1,8458.589518,4225.132891,13.35998599,335.6744739,25.76399511,18195.96575,23029.22317,62966.65717,73069.91133
1,influent_001.mat,2,201,49.5,0.316946765,1,11,Wkdy,T4,9.22E-07,30.08367903,22.91998876,19.3027729,19.26725336,0.003261017,6.366430458,21.14984475,1.748754004,27.01385015,7.014603029,0.522220497,46.16517447,17527.60846,110.4529402,1,6811.128,3519.12,14.14931804,159.8722439,26.28321066,12850.05887,16853.59922,63065.21902,73252.96777
1,influent_001.mat,2,201,50,0.810847387,7.5,10,MWF,T35,7.67E-05,26.8952524,13.35335253,19.32167289,16.98382943,0.128241579,6.532252258,44.80562812,3.669084248,55.05831744,12.35608607,0.759942948,94.00612028,19044.18058,156.8976638,1,8090.148046,4086.300137,13.35561809,337.2797394,26.42662085,18731.5726,23777.13651,62966.65717,73069.91133
1,influent_001.mat,2,201,50.5,0.810847387,7.5,10,MWF,T35,9.56E-07,30.08367903,22.88168116,19.76366653,18.82089539,0.003207024,6.399355288,20.99833167,1.737820285,26.85416381,6.953682456,0.501299618,45.84424053,17527.60846,110.010658,1,6811.128,3519.12,14.15136785,159.4514715,26.70295276,12978.01439,17058.1453,63065.21902,73252.96777
1,influent_001.mat,2,201,51,1,1,0,MWF,T345,7.92E-05,26.8952524,12.44878528,17.63240922,18.72980321,0.158798379,6.409407939,44.11449957,3.591534457,53.72004151,11.82178609,0.818830653,91.95758213,19044.18058,153.4107299,1,8548.416,4265.6,13.36313972,334.4470931,24.75125503,17833.78258,22523.84092,62966.65717,73069.91133
1,influent_001.mat,2,201,51.5,1,1,0,MWF,T345,9.01E-07,30.08367903,22.94698129,19.00790573,19.55249538,0.003291477,6.345366341,21.25138382,1.756043618,27.11999913,7.055170944,0.536047469,46.37911508,17527.60846,110.7493053,1,6811.128,3519.12,14.14792841,160.148177,26.01343182,12769.14668,16723.7998,63065.21902,73252.96777
1,influent_001.mat,3,252,1,0.166177503,5.25,11,Daily,T4,0.136180354,29.03459847,0.125024198,2.287587073,34.86093314,4.380183705,4.891958245,8.069549429,0.461108997,7.622851087,0.914419636,0.229294405,14.01357655,12701.29648,46.45684622,0,8025.491405,4018.603247,11.98074301,48.44648634,5.24519958,3069.928498,2947.766454,42344.85088,49394.9397
1,influent_001.mat,3,252,1.5,0.166177503,5.25,11,Daily,T4,5.49E-05,29.18256369,0.773976005,13.83685474,24.84249023,0.235305076,5.910618234,7.989390703,0.81820203,8.941702897,2.832883452,0.295812778,16.61918873,17498.20664,50.83453155,1,6811.128,3519.12,12.60946996,56.20144201,20.06767109,7122.539846,9721.485913,63143.42132,73498.89544
1,influent_001.mat,3,252,2,0.079339602,2.25,14,Daily,T345,0.095460958,29.03459847,0.228417935,3.039159763,33.8906769,4.387241243,4.945137899,7.951310364,0.455822778,7.778048011,1.007624471,0.215923462,14.10449887,12701.29648,46.67174549,0,7874.895988,3938.335917,12.03640733,48.89273302,6.6133871,3273.895961,3246.810163,42344.85088,49394.9397
1,influent_001.mat,3,252,2.5,0.079339602,2.25,14,Daily,T345,5.33E-05,29.18256369,0.804760503,13.98301285,24.72660608,0.225269883,5.921774898,7.992068414,0.817693526,8.992882608,2.837902889,0.29416191,16.66840326,17498.20664,50.92203354,1,6811.128,3519.12,12.64305653,56.34923618,20.20532191,7176.697503,9803.692483,63143.42132,73498.89544
1,influent_001.mat,3,252,3,0.225174415,6.5,10,Wkdy,T345,0.027639824,29.03459847,0.312244223,11.01313713,26.59280566,2.958192033,5.616782655,7.640000449,0.444193681,8.275783116,1.15449342,0.145440416,14.33494283,12701.29648,47.00675377,1,6468.824669,3301.613663,12.2137034,49.48096476,19.57997215,4960.319397,6129.449702,42344.85088,49394.9397
1,influent_001.mat,3,252,3.5,0.225174415,6.5,10,Wkdy,T345,5.37E-05,29.18256369,0.890207791,14.95539837,23.83864157,0.201073783,5.9929593,8.003905674,0.816336667,9.11874355,2.837321055,0.276750538,16.77351907,17498.20664,51.12582896,1,6811.128,3519.12,12.71486871,56.60290825,21.12650426,7523.210663,10326.22247,63143.42132,73498.89544
1,influent_001.mat,3,252,4,0.902915101,5,14,Daily,T3,0.2426678,29.03459847,0.116435327,0.906129055,35.69380141,5.183279854,4.735918662,8.230240812,0.468762058,7.33428251,0.860144879,0.25434869,13.87010716,12701.29648,46.29881274,0,8473.110382,4236.841296,11.88982196,48.29003668,2.299747587,2909.686749,2508.6439,42344.85088,49394.9397
1,influent_001.mat,3,252,4.5,0.902915101,5,14,Daily,T3,5.79E-05,29.18256369,0.733145113,13.59842009,25.03432917,0.250751316,5.892483885,7.982037854,0.81906485,8.865060621,2.825927513,0.29877012,16.5438312,17498.20664,50.70656976,1,6811.128,3519.12,12.55710929,56.05132902,19.84253541,7034.823452,9588.242275,63143.42132,73498.89544
1,influent_001.mat,3,252,5,0.425561702,6.25,16,Wkdy,T45,0.12022509,29.03459847,0.137079229,2.683248808,34.77547011,4.071956362,4.942236037,8.057456295,0.461022255,7.635056353,0.923483581,0.221792594,14.01411312,12701.29648,46.47048877,0,7611.714063,3857.212666,11.97873548,48.47211721,7.16717514,3092.643147,3059.839334,42344.85088,49394.9397
1,influent_001.mat,3,252,5.5,0.425561702,6.25,16,Wkdy,T45,5.57E-05,29.18256369,0.768920188,13.89372149,24.78286863,0.236698301,5.914580629,7.988250931,0.818244928,8.934652007,2.830404152,0.294257988,16.60913338,17498.20664,50.81729388,1,6811.128,3519.12,12.60267469,56.16979735,20.12382799,7141.664934,9750.185739,63143.42132,73498.89544
1,influent_001.mat,3,252,6,0.671408616,1.5,8,TTh,T345,0.22710466,29.03459847,0.116787981,0.943706223,35.67524242,5.168880564,4.739631266,8.227796625,0.468723935,7.336843289,0.860925835,0.253747604,13.87047773,12701.29648,46.29942373,0,8260.965843,4148.796716,11.88986156,48.29469149,2.715943741,2915.640715,2521.200642,42344.85088,49394.9397
1,influent_001.mat,3,252,6.5,0.671408616,1.5,8,TTh,T345,5.79E-05,29.18256369,0.73269855,13.60402556,25.028462,0.25086546,5.892876122,7.981866294,0.819078069,8.864409668,2.825695767,0.29861508,16.54284801,17498.20664,50.70492711,1,6811.128,3519.12,12.5563588,56.05099814,19.84815797,7036.704402,9591.071117,63143.42132,73498.89544
1,influent_001.mat,3,252,7,0.840734847,0.5,12,TTh,T34,0.25685475,29.03459847,0.115484403,0.867779749,35.69268745,5.229647901,4.729867423,8.242391515,0.469382221,7.311271696,0.857165138,0.256482779,13.85910842,12701.29648,46.28677622,0,8499.799857,4246.728849,11.88299094,48.28219012,2.296895097,2910.69082,2498.771389,42344.85088,49394.9397
1,influent_001.mat,3,252,7.5,0.840734847,0.5,12,TTh,T34,5.80E-05,29.18256369,0.730575895,13.5834196,25.04623111,0.251685302,5.891345708,7.981614845,0.819165333,8.860002089,2.825500051,0.298948727,16.5389409,17498.20664,50.69837063,1,6811.128,3519.12,12.55332209,56.04978756,19.82845671,7029.274736,9579.833261,63143.42132,73498.89544
1,influent_001.mat,3,252,8,0.377689199,2,10,Wknd,T45,0.223702969,29.03459847,0.117572372,1.04928221,35.64323189,5.077872044,4.753673017,8.219777584,0.468086871,7.355888136,0.864205017,0.253101639,13.88251215,12701.29648,46.31323008,0,8214.965871,4118.126169,11.89759169,48.29184796,2.907308558,2920.39924,2551.050552,42344.85088,49394.9397
1,influent_001.mat,3,252,8.5,0.377689199,2,10,Wknd,T45,5.75E-05,29.18256369,0.737367211,13.6184344,25.0191581,0.249232909,5.894021936,7.982919298,0.818919759,8.873115867,2.82672324,0.298577288,16.55193708,17498.20664,50.72018635,1,6811.128,3519.12,12.56323762,56.06719546,19.86115062,7042.328835,9599.633798,63143.42132,73498.89544
1,influent_001.mat,3,252,9,0.787246839,1.25,15,TTh,T35,0.255096429,29.03459847,0.11567928,0.863103006,35.69910014,5.228466479,4.729617757,8.24097406,0.469314551,7.31376101,0.857472863,0.256289066,13.86024525,12701.29648,46.2880893,0,8484.390152,4240.391114,11.88368716,48.29075651,2.23871901,2909.314258,2496.963055,42344.85088,49394.9397
1,influent_001.mat,3,252,9.5,0.787246839,1.25,15,TTh,T35,5.80E-05,29.18256369,0.730786318,13.58453945,25.0453642,0.251609082,5.891431142,7.981648068,0.819156957,8.860417308,2.825537332,0.298936693,16.53934477,17498.20664,50.69904636,1,6811.128,3519.12,12.55363594,56.04991454,19.82950235,7029.69161,9580.465361,63143.42132,73498.89544
1,influent_001.mat,3,252,10,0.086820107,4.25,12,Daily,T5,0.146257493,29.03459847,0.127313955,2.033485938,35.14888698,4.37460578,4.874206588,8.088798021,0.462041092,7.585279764,0.910197308,0.233096212,13.9957861,12701.29648,46.44132482,0,8101.949249,4049.196658,11.96849864,48.43120376,4.760676031,3002.406874,2848.487453,42344.85088,49394.9397
1,influent_001.mat,3,252,10.5,0.086820107,4.25,12,Daily,T5,5.52E-05,29.18256369,0.768359206,13.79882203,24.87447641,0.237302219,5.907758959,7.988120807,0.818302503,8.931961935,2.832148848,0.296366289,16.60960219,17498.20664,50.81782327,1,6811.128,3519.12,12.60287616,56.17241574,20.03153492,7108.685219,9700.485539,63143.42132,73498.89544
1,influent_001.mat,3,252,11,0.507046203,8,16,Daily,T34,0.04517114,29.03459847,0.13056533,4.533936475,32.97884689,3.798508722,5.093959987,7.898202608,0.453534392,7.931599855,0.964717886,0.192421224,14.15425246,12701.29648,46.60563976,1,7450.729335,3798.323619,12.08129877,48.54455085,10.10467089,3505.959373,3744.41135,42344.85088,49394.9397
