Time,SOe,SIe,SSe,SNHe,SN2e,SNOe,SALKe,XIe,XSe,XBHe,XSTOe,XBAe,TSSe,Qe
23,0.553533199510101,28.9350361383797,0.265363000257681,9.17611677540134,18.8731609886151,5.83223761937406,5.18504889235231,5.72046888833469,1.09468390432798,6.9866755083497,1.83004114160271,0.443449431409675,12.8969972996388,21899.2614963315
23.0104166666667,0.548911788614306,28.9221901801557,0.264590061339255,9.06017328922025,18.7184723809442,5.83234321033174,5.19420714858776,5.86931124863142,1.12043693932908,7.16746867044019,1.8806846332404,0.454880922913265,13.2313442365915,23564.7394426881
23.0208333333333,0.540589535955503,28.9157155099582,0.263811773992104,8.89875977088518,18.5856687432959,5.84757927535802,5.19991235321934,6.10013850893776,1.16316528964013,7.44795314941136,1.9590357289227,0.472580407789155,13.7519062903528,25165.0349900906
23.03125,0.526522339182831,28.9146609336899,0.26308421586151,8.68662172611235,18.486735966485,5.87910247881559,5.2013014714238,6.37036703926225,1.21364773041862,7.77662561904818,2.05082199409612,0.493279078301049,14.3619677702815,26627.4268146961
23.0416666666667,0.506976166930333,28.9161850626429,0.262441548848877,8.42288398406236,18.4311571868861,5.92544275694326,5.1980205177571,6.64510386868111,1.26440003630905,8.11135977327432,2.14416540211456,0.514307250816104,14.9822995819333,27943.7076739992
23.0520833333333,0.484748379395987,28.9153246120842,0.261861650650433,8.11442437091074,18.4224909809747,5.98190775911714,5.19050117710009,6.89143447224101,1.30863150945265,8.41234714795417,2.22784503675599,0.533150985719429,15.5382972824945,28627.3459613408
23.0625,0.463674530150573,28.9055311431639,0.26126285723113,7.77845745678439,18.4544772541835,6.04100360475002,5.18013091245636,7.05281840334125,1.33491241320274,8.61086490998814,2.28280735399401,0.545483487400301,15.9018016185826,28298.5948476016
23.0729166666667,0.447342490671039,28.8801431776062,0.260531215254209,7.43393653350906,18.512063185926,6.09558542565099,5.16876076540893,7.09716861900842,1.33689697319502,8.66770219784347,2.29817941283841,0.548855554405782,15.9999674400853,27572.5834904863
23.0833333333333,0.438082528989173,28.8332878738136,0.25956134595434,7.09387766215367,18.5782531121007,6.14120688572913,5.15798323973075,7.04765548893511,1.31954377290623,8.61076132665834,2.28162341531976,0.545055866901895,15.8852126850067,26605.038873316
23.09375,0.435021834501049,28.7605053247415,0.258312161625549,6.76661372505223,18.6386309702147,6.17589079642238,5.14890744591252,6.93362939513063,1.28901051370542,8.47548733543308,2.24298711616276,0.536336823445775,15.6240072854678,25481.9457769035
23.1041666666667,0.43020537381735,28.6592589463375,0.256929055792855,6.45662255334069,18.6835666371752,6.1989622877136,5.14219512201405,6.77916552489007,1.25027212839942,8.29098357203518,2.19045732802992,0.52452261053964,15.2708877660824,24303.9760781497
23.1145833333333,0.413080976076812,28.5294859879977,0.255821383980899,6.16698051136766,18.7087728674932,6.20912187099151,5.13829744982618,6.60052768741159,1.20665899884309,8.07691284602336,2.129716050992,0.510817326857005,14.8627405834034,23022.1599278245
23.125,0.380067968726187,28.373998586148,0.255455667366147,5.90049895305834,18.7145839106302,6.20427649163709,5.13751907728289,6.40637562998622,1.15994825936558,7.84373874521954,2.06390426731529,0.495853451732662,14.4192651928025,21654.7676372215
23.1354166666667,0.335175521642697,28.1978456594356,0.256114316973148,5.65859701749517,18.7043491597103,6.18300848780409,5.13989947983468,6.20303113515421,1.11143602262789,7.59912722238208,1.99528152662333,0.480109871511069,13.9548616420288,20251.1333270418
23.1458333333333,0.285296385975567,28.0071029716706,0.257841584996262,5.44072801323188,18.6826015517556,6.14556908757861,5.14517417376868,5.99679131416422,1.06240183758075,7.35074622978129,1.9259854030055,0.464082249079796,13.4838427593593,18874.5770424005
23.15625,0.236428267928901,27.8076165491076,0.260504560401946,5.2446264588268,18.6537252196146,6.09377114934665,5.15286287028732,5.79420159555851,1.01415516811822,7.10658786360314,1.85815353731746,0.448293098750741,13.021046000466,17583.3953538451
23.1666666666667,0.19230779121576,27.6042156009881,0.263876107944602,5.06704187025636,18.6213007214121,6.03029788624863,5.1624028345956,5.60115776515933,0.967853807162934,6.87386792772807,1.79366517657853,0.433215151497998,12.5798092735758,16410.8679826751
