Year,PipeID,Action,Cost,Priority_Score,Condition_Before
2,MH-4-056_MH-4-055,Lining,3365.1855216000004,71.25,1.0
2,MH-4-057_MH-4-056,Lining,3455.8652513,71.25,1.0
2,MH-2-045_MH-2-044,Lining,8621.575543,71.25,1.0
2,MH-2-044_MH-2-043,Lining,19100.056205999997,71.25,1.0
2,MH-4-044_MH-4-043,Lining,4527.8811011,71.25,1.0
2,MH-4-055_MH-4-054,Lining,5970.7688306,71.25,1.0
2,MH-5-027_MH-5-026,Lining,8075.1335070000005,71.25,1.0
2,MH-3-040_MH-3-039,Repair,8604.515925,0.09806616126574534,3.1661517190449304
2,MH-3-038_MH-3-037,Repair,5399.4235257,0.08988316844509438,3.1877651902536366
2,MH-3-026_MH-3-025,Repair,2629.68772428,0.07833985856719246,3.2197091185440394
2,MH-3-065_MH-3-001,Repair,2757.8770245,0.06770532698907479,3.250789773625425
2,MH-1-014_MH-1-013,Repair,4837.685148,0.06672718853376884,2.8371936659957333
2,MH-3-008_MH-3-007,Repair,5345.2693935,0.0662630147305321,2.4043496799806476
2,MH-3-062_MH-3-061,Repair,3248.6117337,0.06337210119100509,2.8442000759494106
2,MH-3-041_MH-3-030,Repair,7177.1024052,0.06254924216986066,2.845934154612329
2,MH-3-063_MH-3-062,Repair,512.3913314399999,0.055219761045331134,2.86166202142786
2,MH-3-029_MH-3-028,Repair,1810.51744914,0.05420294475344182,2.863885015172605
3,MH-4-054_MH-4-052,Lining,18528.612052999997,71.25,1.0
3,MH-5-045_MH-5-044,Lining,27575.485343,71.25,1.0
3,MH-5-063_MH-5-062,Lining,9291.750713,71.25,1.0
3,MH-2-001_MH-1-001,Lining,18104.763593000003,71.24999999999999,1.0
3,MH-2-017_MH-2-016,Lining,25920.68262,71.24999999999999,1.0
3,MH-2-018_MH-2-017,Lining,16977.158478,71.24999999999999,1.0
3,MH-2-032_MH-2-031,Lining,19338.692933,71.24999999999999,1.0
3,MH-2-026_MH-2-025,Lining,11263.141491,71.24999999999999,1.0
3,MH-2-022_MH-2-021,Lining,20971.332571,71.24999999999999,1.0
3,MH-2-034_MH-2-033,Lining,16101.675190999998,71.24999999999999,1.0
3,MH-6-014_MH-6-013,Lining,28947.102512999998,71.24999999999999,1.0
3,MH-3-032_MH-3-031,Lining,7647.922765,71.24999999999999,1.0
3,MH-3-059_MH-3-053,Lining,2296.0900466,71.24999999999999,1.0
3,MH-3-061_MH-3-060,Lining,25992.582105,71.24999999999999,1.0
3,MH-2-048_MH-2-047,Lining,13583.621947000001,71.24999999999999,1.0
3,MH-2-067_MH-2-066,Lining,5269.2217214,71.24999999999999,1.0
3,MH-6-015_MH-6-014,Lining,15654.046345,71.24999999999999,1.0
3,MH-6-020_MH-6-019,Lining,6452.7523347,71.24999999999999,1.0
3,MH-2-052_MH-2-051,Lining,3699.5469959,71.24999999999999,1.0
3,MH-2-049_MH-2-035,Lining,9622.504752,71.24999999999999,1.0
3,MH-4-062_MH-4-061,Lining,10141.954046,71.24999999999999,1.0
3,MH-4-050_MH-4-049,Lining,13915.920375000002,71.24999999999999,1.0
3,MH-3-021_MH-3-020,Lining,5171.4895561,71.24999999999999,1.0
3,MH-5-052_MH-5-051,Cleaning,123.786532835,0.154012156620668,3.527366902016287
3,MH-2-025_MH-2-024,Cleaning,2393.7645855,0.14627043534196835,3.537415045294874
3,MH-2-023_MH-2-022,Cleaning,1623.0628645499999,0.1300598260039866,3.5596619308906243
3,MH-1-011_MH-1-010,Cleaning,1763.0832532,0.12396579287819799,3.5684980181367747
3,MH-2-019_MH-2-018,Cleaning,1856.16696315,0.11754325473121896,3.5781238809456277
3,MH-3-011_MH-3-010,Repair,5553.4756329,0.10925373519210455,2.291963375802517
3,MH-2-020_MH-2-019,Cleaning,1478.2914145,0.10476097799730064,3.5983509528787145
3,MH-3-038_MH-3-037,Cleaning,1699.81851735,0.09889998490176229,3.5065073844894012
3,MH-3-048_MH-3-047,Cleaning,1779.91418055,0.09485561472568424,3.6151486624692653
3,MH-2-015_MH-2-014,Cleaning,3211.64126055,0.09072251734116094,3.6224893859226794
3,MH-2-024_MH-2-023,Repair,6249.268181699999,0.0899992386283388,3.1503674278886566
3,MH-5-058_MH-5-057,Cleaning,767.479217015,0.08868594594952599,3.6261848302901702
3,MH-2-016_MH-2-015,Cleaning,3208.9392686499996,0.08511513389857084,3.632796178570728
3,MH-2-014_MH-2-002,Cleaning,3190.4089805000003,0.0834467781159178,3.635945266380889
3,MH-2-027_MH-2-026,Cleaning,1688.0986145000002,0.08152080367600092,3.6396303508903727
3,MH-3-026_MH-3-025,Cleaning,827.86465394,0.07678284078910687,3.5559829351184837
3,MH-2-050_MH-2-049,Cleaning,1150.4037351499999,0.07629722957273845,3.6499086053250416
3,MH-2-035_MH-2-034,Cleaning,1260.4922867,0.07551892815891478,3.6514773896381714
3,MH-3-065_MH-3-001,Cleaning,868.2205447499999,0.05857643828674178,3.6043454173810456
3,MH-1-012_MH-1-011,Repair,384.31205379,0.056778991210480974,2.8004122902457724
3,MH-1-017_MH-1-016,Repair,407.11517514,0.05246033684337773,2.813012553408961
3,MH-3-013_MH-3-012,Repair,1036.8154737,0.051062614974977404,2.8171629501264426
4,MH-3-069A_MH-3-069,Lining,19554.665011,71.24999999999999,1.0
4,MH-3-015_MH-3-014,Lining,10446.876517,71.24999999999999,1.0
4,MH-2-042_MH-2-041,Lining,16056.077729999999,71.24999999999999,1.0
4,MH-3-014_MH-3-013,Lining,20357.673651,71.24999999999999,1.0
4,MH-3-069_MH-3-068,Lining,26357.90787,71.24999999999999,1.0
4,MH-3-047_MH-3-046,Lining,15998.463208000001,71.24999999999999,1.0
4,MH-2-039_MH-2-037,Lining,8898.895922,71.24999999999999,1.0
4,MH-2-046_MH-2-045,Lining,8813.399371,71.24999999999999,1.0
4,MH-3-042_MH-3-041,Lining,17633.990066000002,71.24999999999997,1.0
4,MH-3-021_MH-3-020,Cleaning,627.966588955,0.17271676550565138,3.731633413075511
4,MH-3-005_MH-3-004,Cleaning,3354.90742435,0.16429550558265163,3.5145305077708486
4,MH-3-019_MH-3-018,Cleaning,645.3724166100001,0.16239397219715676,3.5168625412769563
4,MH-5-052_MH-5-051,Cleaning,123.786532835,0.154012156620668,3.527366902016287
4,MH-3-036_MH-3-035,Cleaning,1539.4167691999999,0.14970084616103782,3.5329198610005754
4,MH-4-056_MH-4-055,Cleaning,408.62967048,0.14947121427568946,3.533218609186491
4,MH-2-025_MH-2-024,Cleaning,2393.7645855,0.14627043534196835,3.537415045294874
4,MH-4-057_MH-4-056,Cleaning,419.640780515,0.14471242010748114,3.539479880479048
4,MH-3-060_MH-3-059,Cleaning,2553.10587195,0.1340195615131526,3.5540655517224793
4,MH-2-023_MH-2-022,Cleaning,1623.0628645499999,0.1300598260039866,3.5596619308906243
4,MH-1-011_MH-1-010,Cleaning,1763.0832532,0.12396579287819799,3.5684980181367747
4,MH-3-017_MH-3-014,Cleaning,1224.99333975,0.12318062921601511,3.569657035227616
4,MH-2-019_MH-2-018,Cleaning,1856.16696315,0.11754325473121896,3.5781238809456277
4,MH-3-001_MH-2-001,Cleaning,3235.37513735,0.11701792547579412,3.5789262609463615
4,MH-2-045_MH-2-044,Cleaning,1046.90560165,0.11330081735025685,3.584671778598941
4,MH-4-044_MH-4-043,Cleaning,549.814133705,0.10779368673746126,3.593413346860449
4,MH-6-022_MH-6-021,Cleaning,2129.46883845,0.10485596661922772,3.5981949124112593
4,MH-2-020_MH-2-019,Cleaning,1478.2914145,0.10476097799730064,3.5983509528787145
4,MH-2-053_MH-2-050,Repair,4133.7934146,0.09923090742459946,3.484613374754489
4,MH-3-038_MH-3-037,Cleaning,1699.81851735,0.09889998490176229,3.5065073844894012
4,MH-3-048_MH-3-047,Cleaning,1779.91418055,0.09485561472568424,3.6151486624692653
4,MH-3-018_MH-3-017,Cleaning,598.8786928,0.094132872245083,3.616417410177548
4,MH-2-015_MH-2-014,Cleaning,3211.64126055,0.09072251734116094,3.6224893859226794
4,MH-5-058_MH-5-057,Cleaning,767.479217015,0.08868594594952599,3.6261848302901702
4,MH-2-016_MH-2-015,Cleaning,3208.9392686499996,0.08511513389857084,3.632796178570728
4,MH-4-013_MH-4-012,Cleaning,183.66850286,0.031073925525171676,3.5636952856578734
5,MH-5-010_MH-5-009,Lining,6941.067756,0.9917109047426683,1.463774063102327
5,MH-5-023_MH-5-022,Lining,25431.238161,0.9419287562475958,1.2232073674052788
5,MH-2-039_MH-2-037,Cleaning,1080.5802191,0.30503095620436266,3.655566016169045
5,MH-4-004_MH-4-003,Cleaning,514.05299278,0.19090490425604245,3.5271205615290295
5,MH-5-051_MH-5-050,Cleaning,1037.6676894500001,0.18371610978559236,3.5450492376009883
5,MH-3-021_MH-3-020,Cleaning,627.966588955,0.17271676550565138,3.731633413075511
5,MH-2-053_MH-2-050,Cleaning,1301.3794083,0.17117393455029153,3.7190626322757816
5,MH-3-005_MH-3-004,Cleaning,3354.90742435,0.16429550558265163,3.5145305077708486
5,MH-3-019_MH-3-018,Cleaning,645.3724166100001,0.16239397219715676,3.5168625412769563
5,MH-5-052_MH-5-051,Cleaning,123.786532835,0.154012156620668,3.527366902016287
5,MH-6-015_MH-6-014,Cleaning,1900.84848475,0.15174711017964168,3.5302711226236054
5,MH-3-036_MH-3-035,Cleaning,1539.4167691999999,0.14970084616103782,3.5329198610005754
5,MH-4-056_MH-4-055,Cleaning,408.62967048,0.14947121427568946,3.533218609186491
5,MH-2-025_MH-2-024,Cleaning,2393.7645855,0.14627043534196835,3.537415045294874
5,MH-4-057_MH-4-056,Cleaning,419.640780515,0.14471242010748114,3.539479880479048
5,MH-4-054_MH-4-052,Cleaning,2249.90289215,0.13433549282584298,3.553623761966342
5,MH-3-060_MH-3-059,Cleaning,2553.10587195,0.1340195615131526,3.5540655517224793
5,MH-5-048_MH-5-047,Cleaning,3705.29015395,0.1307514879875732,3.699622156519023
5,MH-2-023_MH-2-022,Cleaning,1623.0628645499999,0.1300598260039866,3.5596619308906243
5,MH-3-032_MH-3-031,Cleaning,928.67633575,0.12612110339327243,3.565340981352662
5,MH-6-014_MH-6-013,Cleaning,3515.00530515,0.12516963213878252,3.566730274244898
5,MH-5-045_MH-5-044,Cleaning,3348.45179165,0.12410414745732005,3.568294284895005
5,MH-1-011_MH-1-010,Cleaning,1763.0832532,0.12396579287819799,3.5684980181367747
5,MH-3-017_MH-3-014,Cleaning,1224.99333975,0.12318062921601511,3.569657035227616
5,MH-3-061_MH-3-060,Cleaning,3156.24211275,0.11934341741861909,3.5753919301224992
5,MH-2-019_MH-2-018,Cleaning,1856.16696315,0.11754325473121896,3.5781238809456277
5,MH-2-045_MH-2-044,Cleaning,1046.90560165,0.11330081735025685,3.584671778598941
5,MH-4-013_MH-4-012,Cleaning,183.66850286,0.031073925525171676,3.5636952856578734
6,MH-1-023_MH-1-022,Lining,2685.4110198999997,3.0168631888018123,1.0933885867139845
6,MH-5-012_MH-5-011,Lining,23783.059384,0.5855217038241746,1.5252792569540752
6,MH-2-040_MH-2-039,Lining,17641.305598,0.567166794046152,1.5313958926246862
6,MH-2-039_MH-2-037,Cleaning,1080.5802191,0.30503095620436266,3.655566016169045
6,MH-4-004_MH-4-003,Cleaning,514.05299278,0.19090490425604245,3.5271205615290295
6,MH-5-051_MH-5-050,Cleaning,1037.6676894500001,0.18371610978559236,3.5450492376009883
6,MH-4-003_MH-4-002,Cleaning,2025.7335303,0.1779595385576264,3.5774314330357515
6,MH-3-021_MH-3-020,Cleaning,627.966588955,0.17271676550565138,3.731633413075511
6,MH-2-053_MH-2-050,Cleaning,1301.3794083,0.17117393455029153,3.7190626322757816
6,MH-3-005_MH-3-004,Cleaning,3354.90742435,0.16429550558265163,3.5145305077708486
6,MH-3-019_MH-3-018,Cleaning,645.3724166100001,0.16239397219715676,3.5168625412769563
6,MH-5-052_MH-5-051,Cleaning,123.786532835,0.154012156620668,3.527366902016287
6,MH-6-015_MH-6-014,Cleaning,1900.84848475,0.15174711017964168,3.5302711226236054
6,MH-3-036_MH-3-035,Cleaning,1539.4167691999999,0.14970084616103782,3.5329198610005754
6,MH-4-056_MH-4-055,Cleaning,408.62967048,0.14947121427568946,3.533218609186491
6,MH-2-025_MH-2-024,Cleaning,2393.7645855,0.14627043534196835,3.537415045294874
6,MH-4-057_MH-4-056,Cleaning,419.640780515,0.14471242010748114,3.539479880479048
6,MH-3-069_MH-3-068,Cleaning,3200.6030984999998,0.1377947984800446,3.548830675829735
6,MH-4-054_MH-4-052,Cleaning,2249.90289215,0.13433549282584298,3.553623761966342
6,MH-3-060_MH-3-059,Cleaning,2553.10587195,0.1340195615131526,3.5540655517224793
6,MH-5-048_MH-5-047,Cleaning,3705.29015395,0.1307514879875732,3.699622156519023
6,MH-2-023_MH-2-022,Cleaning,1623.0628645499999,0.1300598260039866,3.5596619308906243
6,MH-3-032_MH-3-031,Cleaning,928.67633575,0.12612110339327243,3.565340981352662
6,MH-6-014_MH-6-013,Cleaning,3515.00530515,0.12516963213878252,3.566730274244898
6,MH-5-045_MH-5-044,Cleaning,3348.45179165,0.12410414745732005,3.568294284895005
6,MH-1-011_MH-1-010,Cleaning,1763.0832532,0.12396579287819799,3.5684980181367747
6,MH-3-017_MH-3-014,Cleaning,1224.99333975,0.12318062921601511,3.569657035227616
6,MH-5-057_MH-5-056,Cleaning,941.90478035,0.11966537346966429,3.5704782041109446
7,MH-2-062_MH-2-061,Lining,7643.239149000001,5.766550565733167,1.0472402459688555
7,MH-5-032_MH-5-031,Lining,10005.552998,0.583186205578284,1.4871666763942655
7,MH-5-018_MH-5-017,Lining,15386.005096,0.581111050451709,1.4878548845980486
7,MH-5-033_MH-5-032,Lining,19121.073237,0.5568748724900043,1.496037364304243
7,MH-4-005_MH-4-004,Lining,14099.867530000001,0.5491173837137071,1.49871404872313
7,MH-5-043_MH-5-042,Lining,34092.598428,0.45881620945767077,1.532111209714774
7,MH-4-042_MH-4-041,Lining,13927.876767,0.4523539138122438,1.5346714060770243
7,MH-2-039_MH-2-037,Cleaning,1080.5802191,0.30503095620436266,3.655566016169045
7,MH-4-004_MH-4-003,Cleaning,514.05299278,0.19090490425604245,3.5271205615290295
7,MH-5-051_MH-5-050,Cleaning,1037.6676894500001,0.18371610978559236,3.5450492376009883
7,MH-4-003_MH-4-002,Cleaning,2025.7335303,0.1779595385576264,3.5774314330357515
7,MH-3-021_MH-3-020,Cleaning,627.966588955,0.17271676550565138,3.731633413075511
7,MH-2-053_MH-2-050,Cleaning,1301.3794083,0.17117393455029153,3.7190626322757816
7,MH-3-005_MH-3-004,Cleaning,3354.90742435,0.16429550558265163,3.5145305077708486
7,MH-3-019_MH-3-018,Cleaning,645.3724166100001,0.16239397219715676,3.5168625412769563
7,MH-5-052_MH-5-051,Cleaning,123.786532835,0.154012156620668,3.527366902016287
7,MH-6-015_MH-6-014,Cleaning,1900.84848475,0.15174711017964168,3.5302711226236054
7,MH-3-036_MH-3-035,Cleaning,1539.4167691999999,0.14970084616103782,3.5329198610005754
7,MH-4-056_MH-4-055,Cleaning,408.62967048,0.14947121427568946,3.533218609186491
7,MH-2-025_MH-2-024,Cleaning,2393.7645855,0.14627043534196835,3.537415045294874
7,MH-4-057_MH-4-056,Cleaning,419.640780515,0.14471242010748114,3.539479880479048
7,MH-3-069_MH-3-068,Cleaning,3200.6030984999998,0.1377947984800446,3.548830675829735
7,MH-2-017_MH-2-016,Repair,9997.977582,0.13608170014681875,3.0456415981401057
7,MH-4-054_MH-4-052,Cleaning,2249.90289215,0.13433549282584298,3.553623761966342
7,MH-3-040_MH-3-039,Repair,8604.515925,0.13414582117777746,2.797597372660543
7,MH-3-032_MH-3-031,Cleaning,928.67633575,0.12612110339327243,3.565340981352662
8,MH-5-017_MH-5-016,Lining,4840.471664,8.1214538783239,1.0304499485638376
8,MH-2-065_MH-2-064,Lining,5600.947842,0.9528695029155022,1.1631828851593626
8,MH-2-006_MH-2-004,Lining,21680.996918,0.3721618014743533,1.53527550849801
8,MH-2-039_MH-2-037,Cleaning,1080.5802191,0.30503095620436266,3.655566016169045
8,MH-4-004_MH-4-003,Cleaning,514.05299278,0.19090490425604245,3.5271205615290295
8,MH-5-051_MH-5-050,Cleaning,1037.6676894500001,0.18371610978559236,3.5450492376009883
8,MH-4-003_MH-4-002,Cleaning,2025.7335303,0.1779595385576264,3.5774314330357515
8,MH-3-021_MH-3-020,Cleaning,627.966588955,0.17271676550565138,3.731633413075511
8,MH-2-053_MH-2-050,Cleaning,1301.3794083,0.17117393455029153,3.7190626322757816
8,MH-4-046_MH-4-043,Cleaning,1816.3437041,0.1664221723439786,3.5496167381697363
8,MH-2-091_MH-2-090,Cleaning,3395.5547422500003,0.16597344582660062,3.5513478954545112
8,MH-3-005_MH-3-004,Cleaning,3354.90742435,0.16429550558265163,3.5145305077708486
8,MH-3-019_MH-3-018,Cleaning,645.3724166100001,0.16239397219715676,3.5168625412769563
8,MH-5-053_MH-5-052,Cleaning,170.94129085,0.157367326288039,3.5854779966587706
8,MH-5-052_MH-5-051,Cleaning,123.786532835,0.154012156620668,3.527366902016287
8,MH-4-073_MH-4-072,Cleaning,2018.7143612,0.15271552162856447,3.6047004995509337
8,MH-6-015_MH-6-014,Cleaning,1900.84848475,0.15174711017964168,3.5302711226236054
8,MH-3-036_MH-3-035,Cleaning,1539.4167691999999,0.14970084616103782,3.5329198610005754
8,MH-4-056_MH-4-055,Cleaning,408.62967048,0.14947121427568946,3.533218609186491
8,MH-2-025_MH-2-024,Cleaning,2393.7645855,0.14627043534196835,3.537415045294874
8,MH-4-057_MH-4-056,Cleaning,419.640780515,0.14471242010748114,3.539479880479048
8,MH-4-064_MH-4-063,Cleaning,2658.02732195,0.14429781100603134,3.640989832682713
8,MH-2-093_MH-2-092,Cleaning,919.6975571,0.1396569424246559,3.6618887394282176
8,MH-3-069_MH-3-068,Cleaning,3200.6030984999998,0.1377947984800446,3.548830675829735
8,MH-2-028_MH-2-027,Repair,9360.851583599999,0.13739522631241124,2.5417348241799536
8,MH-3-032_MH-3-031,Cleaning,928.67633575,0.12612110339327243,3.565340981352662
8,MH-1-023_MH-1-022,Cleaning,326.085623845,0.07204010760807282,3.6586156359895967
8,MH-5-041_MH-5-040,Cleaning,414.50392273,0.05587511271368531,3.651067675081188
9,MH-4-040_MH-4-039,Lining,23555.61544,1.9962625177128566,1.090469916794504
9,MH-2-059_MH-2-058,Lining,13618.283497,0.8396625741613353,1.1613351251272643
9,MH-2-068_MH-2-034,Lining,14902.291578999999,0.3435691499775367,1.5190546070789435
9,MH-5-036_MH-5-035,Lining,10868.993653,0.3208629233590227,1.5302478074499504
9,MH-2-039_MH-2-037,Cleaning,1080.5802191,0.30503095620436266,3.655566016169045
9,MH-4-004_MH-4-003,Cleaning,514.05299278,0.19090490425604245,3.5271205615290295
9,MH-5-051_MH-5-050,Cleaning,1037.6676894500001,0.18371610978559236,3.5450492376009883
9,MH-4-003_MH-4-002,Cleaning,2025.7335303,0.1779595385576264,3.5774314330357515
9,MH-3-021_MH-3-020,Cleaning,627.966588955,0.17271676550565138,3.731633413075511
9,MH-2-053_MH-2-050,Cleaning,1301.3794083,0.17117393455029153,3.7190626322757816
9,MH-4-046_MH-4-043,Cleaning,1816.3437041,0.1664221723439786,3.5496167381697363
9,MH-2-091_MH-2-090,Cleaning,3395.5547422500003,0.16597344582660062,3.5513478954545112
9,MH-3-005_MH-3-004,Cleaning,3354.90742435,0.16429550558265163,3.5145305077708486
9,MH-5-058_MH-5-057,Repair,2437.8751599300003,0.1638068070294134,2.5040294696212166
9,MH-3-019_MH-3-018,Cleaning,645.3724166100001,0.16239397219715676,3.5168625412769563
9,MH-5-053_MH-5-052,Cleaning,170.94129085,0.157367326288039,3.5854779966587706
9,MH-5-052_MH-5-051,Cleaning,123.786532835,0.154012156620668,3.527366902016287
9,MH-4-073_MH-4-072,Cleaning,2018.7143612,0.15271552162856447,3.6047004995509337
9,MH-6-015_MH-6-014,Cleaning,1900.84848475,0.15174711017964168,3.5302711226236054
9,MH-3-036_MH-3-035,Cleaning,1539.4167691999999,0.14970084616103782,3.5329198610005754
9,MH-4-056_MH-4-055,Cleaning,408.62967048,0.14947121427568946,3.533218609186491
9,MH-2-025_MH-2-024,Cleaning,2393.7645855,0.14627043534196835,3.537415045294874
9,MH-4-057_MH-4-056,Cleaning,419.640780515,0.14471242010748114,3.539479880479048
9,MH-4-064_MH-4-063,Cleaning,2658.02732195,0.14429781100603134,3.640989832682713
9,MH-2-093_MH-2-092,Cleaning,919.6975571,0.1396569424246559,3.6618887394282176
9,MH-3-069_MH-3-068,Cleaning,3200.6030984999998,0.1377947984800446,3.548830675829735
9,MH-2-024_MH-2-023,Repair,6249.268181699999,0.13089081972576552,2.7202015679119156
9,MH-3-032_MH-3-031,Cleaning,928.67633575,0.12612110339327243,3.565340981352662
9,MH-5-028_MH-5-026,Cleaning,1358.3079356,0.11575991091901161,3.627624382916741
10,MH-5-016_MH-5-012,Lining,9772.743876,0.31542302031805486,1.5064565030697743
10,MH-2-064_MH-2-063,Lining,7803.961920999999,0.29975623818843583,1.5145873519889972
10,MH-2-029_MH-2-028,Lining,7603.913982,0.2895159052094329,1.5200428275385958
10,MH-2-070_MH-2-069,Lining,16300.161325,0.2649110589128365,1.533630078494069
10,MH-2-039_MH-2-037,Cleaning,1080.5802191,0.30503095620436266,3.655566016169045
10,MH-4-004_MH-4-003,Cleaning,514.05299278,0.19090490425604245,3.5271205615290295
10,MH-5-051_MH-5-050,Cleaning,1037.6676894500001,0.18371610978559236,3.5450492376009883
10,MH-4-003_MH-4-002,Cleaning,2025.7335303,0.1779595385576264,3.5774314330357515
10,MH-3-021_MH-3-020,Cleaning,627.966588955,0.17271676550565138,3.731633413075511
10,MH-2-053_MH-2-050,Cleaning,1301.3794083,0.17117393455029153,3.7190626322757816
10,MH-2-006_MH-2-004,Cleaning,2632.6924829,0.1678396412434684,3.510232159883153
10,MH-4-046_MH-4-043,Cleaning,1816.3437041,0.1664221723439786,3.5496167381697363
10,MH-2-091_MH-2-090,Cleaning,3395.5547422500003,0.16597344582660062,3.5513478954545112
10,MH-3-005_MH-3-004,Cleaning,3354.90742435,0.16429550558265163,3.5145305077708486
10,MH-3-019_MH-3-018,Cleaning,645.3724166100001,0.16239397219715676,3.5168625412769563
10,MH-5-053_MH-5-052,Cleaning,170.94129085,0.157367326288039,3.5854779966587706
10,MH-5-023_MH-5-022,Repair,9809.1918621,0.15686782560667187,2.861062436692754
10,MH-2-017_MH-2-016,Repair,9997.977582,0.15541796801516783,2.890073828156439
10,MH-5-052_MH-5-051,Cleaning,123.786532835,0.154012156620668,3.527366902016287
10,MH-4-073_MH-4-072,Cleaning,2018.7143612,0.15271552162856447,3.6047004995509337
10,MH-6-015_MH-6-014,Cleaning,1900.84848475,0.15174711017964168,3.5302711226236054
11,MH-5-035_MH-5-034,Lining,10565.748263,1.0258705977260443,1.1228598319427638
11,MH-4-045_MH-4-044,Lining,16119.754952000001,0.26321170326345095,1.510593539212661
11,MH-5-038_MH-5-035,Lining,4889.017371,0.25861608159475286,1.5132314041970367
11,MH-2-058_MH-2-054,Lining,17369.839368,0.25275755952953394,1.5166334796530752
11,MH-5-015_MH-5-014,Lining,14876.093071000001,0.2359290815460275,1.526658465992411
11,MH-2-039_MH-2-037,Cleaning,1080.5802191,0.30503095620436266,3.655566016169045
11,MH-4-004_MH-4-003,Cleaning,514.05299278,0.19090490425604245,3.5271205615290295
11,MH-4-003_MH-4-002,Cleaning,2025.7335303,0.1779595385576264,3.5774314330357515
11,MH-3-001_MH-2-001,Repair,10277.0739657,0.17412929811333747,2.56348645875923
11,MH-3-021_MH-3-020,Cleaning,627.966588955,0.17271676550565138,3.731633413075511
