Investment_Cost,Risk_Cost,Budget,PM_Start,PM_Stop,Rehab_Trigger,Split_Ratio,Total_Cost
24579828.610053245,1822290.3559910005,997217.7643389467,3.7201481519153825,3.461907026345862,1.7088469842796261,0.8935803654824294,26402118.966044247
174667.895380043,37227881.992170006,5105.335785073826,3.708959749809884,2.6827378897542564,1.1589352784062084,0.886757052517537,37402549.88755005
10514051.133378975,33141972.336920496,106569.50954098423,3.721254422526649,3.4126548646128194,1.7089157444324452,0.8935803654824294,43656023.47029947
3914036.358468903,35278875.896846004,44610.45313365574,3.7204703957725727,2.9819074305135893,1.571388584690359,0.123389597648347,39192912.25531491
13477121.86467983,17410183.973779988,206264.59437063884,3.6988038094819786,2.1892556174358826,1.1433928419812998,0.8944620609177694,30887305.83845982
12887278.698786702,26064786.736710005,130681.92246271437,3.722488123662069,3.07081813063915,1.5848302825563416,0.883785905383851,38952065.4354967
22913828.560804706,2738018.1245854995,870513.8520831598,3.699469623402501,3.044493220785626,1.5652745248646847,0.8767642327365989,25651846.685390204
21204930.597191505,3956538.800286,671323.3145552091,3.7222327326451694,3.07081813063915,1.5848302825563416,0.8836119432216614,25161469.397477504
11880182.883312318,31172551.433265008,120393.5918321265,3.7223531646807153,3.0454594789740086,1.5679728536339983,0.8676195713775124,43052734.31657733
14534662.255507682,14846004.871840496,267506.1121947253,3.697164683332057,2.309381075405842,1.1433928419812998,0.8813258162192235,29380667.127348177
14665231.08087894,12690388.9243155,214902.3516396074,3.7202112166247967,3.0005847161644223,1.308871630658568,0.886185101276172,27355620.00519444
15136594.979329113,10801759.158565002,248466.62553945594,3.6925530381454563,2.1881875276778056,1.3113459847469644,0.8862995827789986,25938354.137894116
15930312.104971485,9260207.8639055,210668.4396706153,3.71485689587371,2.7114038128847064,1.5088797064032025,0.8861857119770783,25190519.968876988
20278661.495384153,5551355.91863,414833.932508456,3.7201481519153825,2.9409662258464935,1.7088469842796261,0.8930059083949744,25830017.414014153
16488173.588888194,8015012.334955,214844.81505373018,3.720209058361824,2.9995847370779134,1.570219859019004,0.8861857061305312,24503185.923843194
18450036.271184012,5733166.092175001,386329.08047908987,3.719416459639848,2.164661076169234,1.571388584690359,0.8865805011596157,24183202.36335901
3654886.3155082227,35496381.950610004,41414.572535508414,3.753733257513541,2.9819074305135893,1.8815730737170533,0.11533796537537278,39151268.26611823
13707314.404807098,15978708.811915495,210687.39989518633,3.7216130895940993,2.1892556174358826,1.163294288884027,0.8866385882360344,29686023.216722593
2310906.7423833786,35838888.750015505,26808.73265488385,3.8218556600485787,2.371912819366163,1.6435789519137616,0.18727691864461127,38149795.49239888
12405846.674429975,27444991.904100504,126056.89774724696,3.720672782153583,3.0052692067583484,1.5714573305191635,0.8862362157794629,39850838.578530475
16902976.952664737,7007024.170820502,260967.3320974109,3.6925495415903424,2.1724203067352246,1.5957805118870487,0.8862935955786223,23910001.123485237
13837221.135395015,15441749.795885498,206264.59437063884,3.69844554532231,2.1892556174358826,1.1576912265112933,0.8866385882360344,29278970.931280512
12001088.35145855,30202588.713674992,121395.25114608806,3.721391809953678,2.696314624534341,1.7151678941355673,0.8470110408857299,42203677.06513354
12529669.503042884,26812099.661710512,127175.32615720056,3.7224835559800042,3.0454594789740086,1.5679728536339983,0.868403209307672,39341769.16475339
16043602.533935715,8721232.170555498,210727.33617328174,3.71485689587371,2.7117961901660754,1.5098467546305507,0.8861851071227191,24764834.704491213
24444925.401603915,1847936.5495350002,993274.0527503907,3.7213839813560434,3.4687995592037635,1.7088469842796261,0.8935803654824294,26292861.951138914
23194381.746720698,1848157.3832505003,998164.2750335706,3.7194463651864056,3.461907026345862,1.5699747765631549,0.8935803654824294,25042539.1299712
12290040.810088398,28898131.103050496,124645.61885584965,3.720672782153583,3.0052692067583484,1.571394496471729,0.8862362157794629,41188171.913138896
14670265.696797349,11381824.436604999,269512.56946288183,3.6925494345350995,2.977640649445825,1.3059236905606737,0.8974077908816089,26052090.133402348
17217195.435151625,6675411.18332,258241.49555366367,3.6988038094819786,2.1887620420593423,1.5907880564626466,0.886279806879265,23892606.618471626
12158367.043354059,28898348.821196005,124678.11032581993,3.6984635399328867,3.0903159882566857,1.5652745248646847,0.8767642327365989,41056715.86455006
1192445.1213901457,37145829.25861,17108.443503368515,3.781470208111012,3.024397970339396,1.5974131448164601,0.16513677222795564,38338274.38000015
20497344.06160932,5522742.210960501,416747.6442262251,3.719416459639848,2.0343457463633507,1.7277312239055136,0.8920496980694825,26020086.27256982
2294845.092723933,36486435.6474105,26808.73265488385,3.8218603847199417,2.371912819366163,1.6435789519137616,0.18727691864461127,38781280.74013443
